state,completeness,source_channel,days_in_pipeline,days_since_last_msg,sentiment,summary_length,message_length,org_industry,has_quotation,total_price_with_tax,is_enterprise_deal,quotation_revision_count,has_feedback,quotation_sent_via,followup_response_rate,has_urgency_keyword,has_price_mention,agent_response_ratio,attachment_shared,installation_charge,installation_is_free,capacity_value,capacity_unit,capacity_bin,product_type_attr,base_price,tax_rate,sale_closed
0.4,0.0,0.67,-0.7472783725843052,0.4694655301752683,0.65,-0.7851013198393401,-0.28539167416799666,5,0.0,0.4609039521568591,1.0,-0.7068170393974897,0.0,0.5,0.36559224027950443,0.0,0.0,-0.4795877616697168,1.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.5248
0.4,1.0,1.0,0.03482443082654041,1.9804855647134585,0.65,0.40758799229664,1.4420105608543818,7,1.0,1.7355715115173513,1.0,1.5047506683543557,1.0,0.5,0.29422985072020647,0.0,0.0,0.17077526589690087,1.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.5803
0.2,0.0,0.0,-0.7733484660313333,1.0570844324956756,0.2,0.5611024582151325,1.5040729166036888,0,0.0,0.32121435661050374,1.0,-0.7068170393974897,0.0,0.5,-0.8373737551486601,0.0,0.0,-0.09246691192768264,1.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.2408
1.0,1.0,0.67,0.9212076080254987,-0.7897178319398901,0.4,-1.222027107453511,-0.4198601116248285,6,0.0,-0.8137636072036333,0.0,-0.7068170393974897,0.0,0.5,-1.0412662967466542,1.0,0.0,-1.5712685579422534,1.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.8233
0.2,0.0,0.0,-0.9558391201605306,2.316267794610834,0.85,-2.03093025479326,-0.7818905201624528,0,1.0,1.421269921538052,1.0,1.5047506683543557,0.0,0.5,1.6467170433202332,0.0,0.0,0.5191840306647311,0.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.3248
1.0,1.0,0.0,1.0776281687076679,-0.11815337214513894,1.0,1.629799317109253,1.4109793829797284,0,0.0,1.421269921538052,1.0,-0.7068170393974897,0.0,0.5,-0.8645594273617259,0.0,1.0,0.12432076392785671,0.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.7271
1.0,0.0,0.0,1.2079786359428086,-1.3773367342602973,1.0,0.011993022429755532,0.004232652662102722,1,1.0,-0.5343844161109226,0.0,-0.7068170393974897,0.0,0.0,-0.9325236078943906,0.0,1.0,0.495956779680209,0.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.7339
0.4,0.0,0.0,-0.4344372512199669,2.1483766796621464,0.1,-0.720152891950747,0.06629500841140973,2,1.0,-0.7002658108222195,0.0,0.3989668144784329,0.0,0.0,-1.0922394321461524,0.0,0.0,0.27916910382467053,0.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.246
1.0,1.0,0.0,0.6344365801081887,-0.28604448709382674,0.65,-1.670761700138335,-1.7335133083184935,2,1.0,2.3292522925893615,1.0,-0.7068170393974897,0.0,1.0,0.41316716665236974,0.0,1.0,0.6120930346028194,0.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.8574
0.4,0.0,0.0,-0.6429979987961923,1.560757777341739,0.2,0.4961540303265395,-1.568013692987008,6,1.0,0.164063561620854,1.0,2.6105345222302785,1.0,0.0,-1.234964211264748,0.0,1.0,0.47272952869568696,0.0,1.0,0.0,0.00137511459288274,2,8,0,1.0776814189625505,0.0,0.233
0.35,1.0,0.0,0.6605066735552169,-0.36999004456817064,0.4,0.07694145031834851,1.4626980127708173,5,0.0,-1.0102021009406954,0.0,-0.7068170393974897,0.0,0.5,-1.248557047371281,1.0,0.0,-0.7583147734839812,1.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.244
1.0,1.0,0.0,0.6083664866611604,-1.2094456193116097,0.4,0.8208961697695043,0.800699551444876,7,1.0,2.014950702610062,1.0,1.5047506683543557,1.0,0.0,-0.9461164440009235,1.0,0.0,-1.3467384650918732,1.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.8443
0.4,0.0,1.0,-1.2165400546308125,2.484158909559522,0.1,-1.6294308823910486,-0.7818905201624528,8,0.0,-0.9010696044201053,0.0,-0.7068170393974897,0.0,0.5,0.6068650811704638,0.0,0.0,0.03141175998976842,1.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.2915
1.0,0.0,0.0,1.0776281687076679,-0.5378811595168584,0.85,-0.18875666377135,0.37660678715794477,9,1.0,-1.0433783798829548,0.0,-0.7068170393974897,1.0,0.0,1.9593522737704905,1.0,0.0,-1.5480413069577312,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.8455
1.0,1.0,1.0,0.7908571407903577,-0.20209892961948284,0.5,1.6357037196445798,-0.761203068246017,1,1.0,0.164063561620854,1.0,0.3989668144784329,1.0,0.0,-1.1092304772793187,0.0,1.0,-0.08472449493284195,0.0,1.0,0.0,0.00137511459288274,2,8,0,1.0776814189625505,0.0,0.7732
0.2,1.0,0.0,-1.294750334971897,2.23232223713649,0.4,-0.45445477786104854,0.7593246476120047,0,0.0,-0.7002658108222195,0.0,-0.7068170393974897,0.0,0.5,-0.7965952468290612,1.0,1.0,-0.7815420244685033,0.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.3616
0.4,1.0,0.67,-0.14766622330265688,-1.1255000618372657,0.5,-0.9445201882931591,-0.29573540012621446,1,0.0,-0.6033561539119355,0.0,-0.7068170393974897,0.0,0.5,-1.044664505773287,1.0,1.0,1.5256982399940202,0.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.2329
0.4,1.0,0.67,-1.868292390806517,0.21762885775223664,0.1,-0.8146233325159732,-0.16126696266938265,1,0.0,-0.6993927508500548,0.0,-0.7068170393974897,0.0,0.5,0.8379432949815239,0.0,0.0,-0.05375482695347919,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.2469
1.0,0.0,1.0,0.9472777014725269,-0.6218267169912023,0.65,-0.962233395899139,0.7800120995284403,3,1.0,2.2070238964863007,1.0,-0.7068170393974897,1.0,0.5,0.97047344702022,1.0,0.0,1.5256982399940202,0.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.8525
0.1,1.0,0.0,-1.320820428418925,0.9731388750213317,0.2,-1.0035642136464256,-0.04748597712898645,0,0.0,0.033104565796145895,1.0,-0.7068170393974897,0.0,0.5,-0.8611612183350926,0.0,0.0,0.16303284890206016,0.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.1788
0.4,0.0,0.67,-0.1215961298556287,0.9731388750213317,0.1,-0.10609502827677714,-1.5162950631959191,9,0.0,0.4085203538269758,1.0,-0.7068170393974897,0.0,0.5,1.772450777305663,0.0,0.0,-0.5802391826026457,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.194
1.0,1.0,0.0,1.0254879818136113,-0.9576089468885779,1.0,-0.20056546884200327,-0.22332931841868964,7,1.0,1.6046125156926432,1.0,0.3989668144784329,0.0,0.0,0.6612364255965956,0.0,0.0,1.4869861550198167,0.0,1.0,0.0,0.0009584132011000917,2,2,5,0.8685194938081051,0.0,0.8016
1.0,0.0,0.0,1.103698262154696,-0.28604448709382674,0.65,-1.4700120139372295,-1.392170351697305,9,1.0,-0.9595646225551416,0.0,2.6105345222302785,1.0,0.0,-1.1466107765722842,0.0,0.0,1.5256982399940202,0.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.8852
1.0,1.0,1.0,0.9472777014725269,-1.2933911767859534,1.0,-0.9740422009697923,-0.06817342904542212,8,1.0,0.4609039521568591,1.0,0.3989668144784329,0.0,1.0,0.345202986119705,0.0,0.0,-0.030527575968957114,0.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.8883
0.4,1.0,1.0,-0.14766622330265688,-1.0415545043629217,0.65,1.358196800484228,0.7076060178209155,1,1.0,-0.7351882097088084,0.0,0.3989668144784329,0.0,0.0,1.0758179268458499,0.0,0.0,1.3398802321178445,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.6176
0.4,0.0,0.0,0.08696461772059677,2.1483766796621464,0.85,0.9153666103347304,-0.9060152316610668,0,1.0,2.3292522925893615,1.0,1.5047506683543557,0.0,1.0,-1.3233176459572122,0.0,0.0,-1.5712685579422534,1.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.3599
0.35,0.0,1.0,0.9994178883665832,1.7286488922904268,0.85,1.694747744997846,0.46970032078190527,5,0.0,1.421269921538052,1.0,-0.7068170393974897,0.0,0.5,1.1947552427780133,1.0,0.0,-0.2163455838451337,1.0,1.0,0.0,0.00137511459288274,2,8,0,1.0776814189625505,0.0,0.3433
0.4,0.0,1.0,-0.14766622330265688,1.6447033348160829,0.65,-0.30094031194255605,-1.712825856402058,8,1.0,1.7355715115173513,1.0,1.5047506683543557,0.0,0.5,1.4258334565890733,0.0,0.0,0.9527593823758098,0.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.5436
0.4,1.0,1.0,-0.01731575606751596,2.0644311221878024,0.4,0.08875025538900178,0.10766991224428107,8,1.0,0.033104565796145895,1.0,0.3989668144784329,1.0,0.0,-1.2587516744511809,1.0,0.0,-1.0757538702724496,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.4652
1.0,1.0,0.67,1.0776281687076679,-1.3773367342602973,1.0,0.6673817038510119,0.7800120995284403,3,1.0,0.30375315716720935,1.0,-0.7068170393974897,1.0,0.0,0.8719253852478562,0.0,0.0,0.7669413744996332,1.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.9003
1.0,1.0,0.0,0.9472777014725269,-1.2094456193116097,0.1,-0.7910057223746666,0.9972303446510149,10,1.0,1.421269921538052,1.0,0.3989668144784329,1.0,0.5,-1.0242752516134879,0.0,1.0,-0.7428299394943003,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.8372
1.0,1.0,0.0,0.9994178883665832,-0.8736633894142339,1.0,1.5117112664027206,1.6075101761858672,9,1.0,0.32121435661050374,1.0,0.3989668144784329,0.0,1.0,0.97047344702022,0.0,0.0,-1.2847991291331478,1.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.8799
0.1,0.0,0.0,-1.3468905218659535,0.8891933175469878,1.0,-0.5489252184262746,1.3592607531886391,5,0.0,0.4609039521568591,1.0,-0.7068170393974897,0.0,0.5,-0.9902931613471556,0.0,0.0,0.26368426983498916,0.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.3244
1.0,1.0,0.0,0.6605066735552169,0.13368330027789274,1.0,1.4644760461201074,1.3799482051050749,5,0.0,-1.0102021009406954,0.0,-0.7068170393974897,0.0,0.5,-0.7965952468290612,0.0,1.0,0.26368426983498916,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.7988
1.0,1.0,0.0,1.0254879818136113,-0.03420781467079504,0.5,-0.8913805654752194,0.5731375803640837,3,1.0,1.7355715115173513,1.0,-0.7068170393974897,0.0,1.0,-0.6742597218702648,0.0,1.0,0.6120930346028194,1.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.8683
0.4,1.0,0.67,-0.06945594296157233,-1.1255000618372657,0.5,-0.8736673578692395,-0.27504794820977885,2,1.0,1.421269921538052,1.0,0.3989668144784329,1.0,0.5,-0.5553224059381017,0.0,1.0,-1.0757538702724496,0.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.6411
0.1,0.0,0.67,-1.3729606153129816,-0.20209892961948284,1.0,-1.2279315099888375,-0.8749840537864132,5,0.0,-0.9324997634180352,0.0,-0.7068170393974897,0.0,0.5,-1.0344698786933877,0.0,0.0,0.9140472974016064,1.0,0.0,1.0,0.0061671805983831976,1,1,3,-1.0717081118759413,0.0,0.5584
1.0,1.0,1.0,1.1558384490487523,-0.36999004456817064,0.5,-0.7555793071627068,0.3352318833250734,3,1.0,-0.7788412083170444,0.0,0.3989668144784329,1.0,0.0,-0.0795731422094491,0.0,1.0,-0.8279965264375474,1.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.6706
0.4,0.0,0.67,-2.0507830449357143,-0.11815337214513894,0.4,-0.24780068912461636,-1.1128897508254234,8,0.0,0.05929636496108752,1.0,-0.7068170393974897,0.0,0.5,0.6714310526764953,1.0,0.0,-1.555783723952572,0.0,0.8333333333333334,0.0,0.00012501041753479455,2,5,6,-0.09503150223522623,0.0,0.2042
0.4,0.0,0.67,0.008754337379512223,-0.7897178319398901,0.4,1.1633515168184492,1.3489170272304212,10,1.0,-0.6129598136057475,0.0,0.3989668144784329,1.0,0.5,0.9161021025940883,1.0,1.0,1.0688956372984202,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.2585
1.0,1.0,1.0,0.973347794919555,-1.1255000618372657,1.0,-0.011624587711551003,-0.5646722750398782,8,1.0,0.32121435661050374,1.0,0.3989668144784329,1.0,0.5,-0.35822628239337423,1.0,0.0,-1.5712685579422534,1.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.9499
0.1,0.0,1.0,-1.1383297742897278,0.8891933175469878,0.5,-0.5607340234969279,0.676574839946262,8,1.0,1.421269921538052,1.0,2.6105345222302785,1.0,0.0,-1.262149883477814,0.0,1.0,-0.6963754375252561,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.8039
1.0,1.0,0.67,0.6605066735552169,-1.2933911767859534,1.0,-0.8382409426572798,-0.006111073296115113,4,1.0,-0.342311222234684,0.0,2.6105345222302785,0.0,1.0,-0.881550472494892,0.0,0.0,0.1398055979175381,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.9378
0.2,0.0,0.0,-1.2165400546308125,1.560757777341739,1.0,0.14188987820694146,1.1937611378571538,8,0.0,-0.46453961833774493,0.0,-0.7068170393974897,0.0,0.5,1.048632254632784,0.0,0.0,0.05463901097429049,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.4883
0.2,1.0,0.67,-0.9297690267135025,0.7213022025983,0.65,-1.0803214466056716,1.0696364263585396,6,0.0,0.58313234825992,1.0,-0.7068170393974897,0.0,0.5,-0.9461164440009235,0.0,0.0,0.9140472974016064,1.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.6454
0.4,0.0,0.0,0.26945527184979406,2.0644311221878024,0.2,-1.0153730187170786,-1.8162631159842362,10,1.0,0.4609039521568591,1.0,-0.7068170393974897,1.0,1.0,0.1379122354950778,0.0,0.0,-0.62669368457169,1.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.5278
0.35,1.0,0.67,0.3737356456379068,0.049737742803548854,1.0,1.5825640968266401,0.4076379650325983,9,1.0,-0.8338439865634218,0.0,0.3989668144784329,0.0,0.0,-0.9699039071873562,0.0,0.0,1.5256982399940202,0.0,0.0,1.0,0.003458621551795983,1,3,2,-1.2789248910164441,0.0,0.4217
0.2,1.0,1.0,-1.1122596808426997,-1.1255000618372657,0.65,-0.5016899981436616,-0.49226619333235333,1,0.0,0.4609039521568591,1.0,-0.7068170393974897,0.0,0.5,1.2049498698579129,1.0,0.0,-1.5712685579422534,1.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.4491
1.0,1.0,0.0,1.1558384490487523,0.13368330027789274,1.0,1.795122588098399,0.15938854203537026,9,1.0,-1.061712639298414,0.0,0.3989668144784329,1.0,1.0,0.005382083456381796,0.0,1.0,1.2856833131539596,0.0,0.0,1.0,0.004083673639469956,1,3,2,-1.2246424044768818,0.0,0.8202
0.1,1.0,0.67,-1.3729606153129816,-0.9576089468885779,0.4,-0.365888739831149,1.1420425080660646,6,0.0,1.1069683315587524,1.0,-0.7068170393974897,0.0,0.5,-0.8713558454149923,1.0,0.0,-0.673148186540734,1.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.309
1.0,1.0,1.0,1.1558384490487523,-0.36999004456817064,1.0,-0.17694785870069674,0.6869185659044799,5,1.0,-0.9778988819706007,0.0,-0.7068170393974897,1.0,1.0,0.6714310526764953,0.0,0.0,0.36433569076791816,0.0,0.0,1.0,0.003458621551795983,1,3,2,-1.2789248910164441,0.0,0.7989
1.0,1.0,0.0,0.8429973276844142,-0.6218267169912023,1.0,-1.1098434592823048,-0.1509232367111648,8,1.0,0.6180547471465088,1.0,0.3989668144784329,1.0,0.0,-0.7354274843496631,0.0,1.0,-1.5712685579422534,0.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.8315
0.4,1.0,0.0,-1.9465026711476017,-0.7897178319398901,0.65,-0.37179314236647565,-1.6197323227780973,1,0.0,0.6180547471465088,1.0,-0.7068170393974897,0.0,0.5,-1.0038859974536885,0.0,0.0,0.9063048804067657,1.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.1688
1.0,1.0,0.0,1.103698262154696,-1.0415545043629217,0.5,0.36035277201402693,0.8834493591106187,3,1.0,2.3292522925893615,1.0,-0.7068170393974897,0.0,0.5,-1.1058322682526853,0.0,1.0,-0.3015121707883809,0.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.8761
0.35,0.0,0.0,0.686576767002245,2.1483766796621464,0.85,-2.202157928317732,-1.195639558491166,8,1.0,0.164063561620854,1.0,2.6105345222302785,1.0,0.0,0.5864758270106644,0.0,0.0,-0.26280008581417785,0.0,1.0,0.0,0.00137511459288274,2,8,0,1.0776814189625505,0.0,0.7485
1.0,1.0,0.67,1.234048729389837,-0.03420781467079504,0.85,1.1456383092124691,1.2971983974393322,0,1.0,2.3292522925893615,1.0,-0.7068170393974897,1.0,0.0,-0.6232865864707664,1.0,0.0,-0.16989108187608956,1.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.8284
1.0,1.0,0.67,0.9472777014725269,-0.20209892961948284,0.4,1.6416081221799064,-1.3714828997808692,0,1.0,0.3910591543836814,1.0,0.3989668144784329,1.0,1.0,-1.3029283917974128,1.0,0.0,1.0534108033087388,0.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.79
1.0,1.0,1.0,0.9472777014725269,-0.03420781467079504,0.4,1.8010269906337255,-1.019796217201463,5,1.0,-0.9359920033066941,0.0,0.3989668144784329,0.0,0.0,-0.8169845009888607,1.0,0.0,0.9140472974016064,1.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.8796
1.0,1.0,0.0,0.686576767002245,-1.1255000618372657,0.85,-0.7614837096980335,0.6351999361133907,5,1.0,-0.9324997634180352,0.0,0.3989668144784329,1.0,0.5,0.5966704540905641,0.0,1.0,-0.990587283329202,1.0,0.0,1.0,0.0017918159846653885,1,6,4,-1.5041112523236544,0.0,0.7762
1.0,0.0,1.0,0.9212076080254987,-1.2094456193116097,0.85,0.006088619894428899,0.38695051311616263,4,1.0,0.4085203538269758,1.0,0.3989668144784329,0.0,1.0,-0.6572686767370987,0.0,1.0,1.0301835523242167,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.8611
0.2,0.0,0.67,-0.7212082791372769,1.476812219867395,0.4,1.4054320207668412,0.2111071718264594,4,0.0,-0.5169232166676282,0.0,-0.7068170393974897,0.0,0.5,1.378258530216208,1.0,0.0,-0.889935862396273,1.0,0.8333333333333334,0.0,0.00012501041753479455,2,5,6,-0.09503150223522623,0.0,0.5858
0.4,0.0,0.67,-0.5647877184551079,-1.0415545043629217,0.4,0.11236786553030831,-1.712825856402058,4,0.0,-0.5169232166676282,0.0,-0.7068170393974897,0.0,0.5,-0.6640650947903651,1.0,0.0,1.045668386313898,0.0,0.8333333333333334,0.0,0.00012501041753479455,2,5,6,-0.09503150223522623,0.0,0.2401
0.1,1.0,1.0,-1.3468905218659535,-0.6218267169912023,0.5,-0.6493000615268274,0.38695051311616263,4,0.0,0.4085203538269758,1.0,-0.7068170393974897,0.0,0.5,-0.806789873908961,0.0,1.0,0.10883592993817533,0.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.3831
0.2,1.0,0.67,-1.1383297742897278,0.8052477600726439,0.5,0.1300810731362882,1.4109793829797284,4,0.0,0.3910591543836814,1.0,-0.7068170393974897,0.0,0.5,1.2525247962307782,0.0,1.0,-0.7660571904788219,1.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.2649
0.35,0.0,0.0,0.8429973276844142,-0.9576089468885779,1.0,-0.34227112968984247,-0.27504794820977885,5,0.0,-0.6452630325758422,0.0,-0.7068170393974897,0.0,0.5,0.752988069315693,0.0,0.0,0.9372745483861284,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.3474
0.4,0.0,0.0,-2.0507830449357143,-0.7057722744655462,0.2,1.2578219573836753,0.5731375803640837,3,0.0,1.7355715115173513,1.0,-0.7068170393974897,0.0,0.5,1.3884531572961076,0.0,1.0,1.5256982399940202,0.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.1916
0.35,1.0,0.0,0.47801601942601957,1.8965400072391145,0.65,-0.44264597279039525,1.173073685940718,6,0.0,-0.9936139614695657,0.0,-0.7068170393974897,0.0,0.5,-1.2791409286109803,0.0,0.0,0.24045701885046708,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.5071
1.0,1.0,0.67,0.8690674211314423,-0.03420781467079504,1.0,-0.4839767905376817,0.04560755649497406,2,1.0,-1.0765546588252142,0.0,-0.7068170393974897,1.0,0.5,-0.8509665912551929,0.0,1.0,-0.06923966094316057,1.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.8105
1.0,1.0,0.0,0.9472777014725269,-1.2933911767859534,0.5,0.5788156658211123,0.30420070545041994,3,1.0,1.1069683315587524,1.0,0.3989668144784329,0.0,1.0,-1.3063266008240462,1.0,1.0,-0.8047692754530253,0.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.8172
0.4,1.0,0.0,0.2173150849557377,-0.6218267169912023,0.4,0.6201464835683989,-0.9473901354939381,6,1.0,-0.3510418219563312,0.0,2.6105345222302785,0.0,1.0,0.7801737415287588,1.0,0.0,0.8443655444480401,0.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.5561
1.0,1.0,0.0,1.1558384490487523,-0.8736633894142339,0.85,-1.0153730187170786,0.9248242629434901,7,1.0,-0.9359920033066941,0.0,-0.7068170393974897,0.0,0.0,-1.2587516744511809,1.0,0.0,-0.649920935556212,0.0,0.0,1.0,0.004083673639469956,1,3,2,-1.2246424044768818,0.0,0.8966
1.0,1.0,0.0,0.7387169538963014,-0.5378811595168584,0.85,0.2186471111661877,1.1523862340242823,5,1.0,-0.8443207062293985,0.0,-0.7068170393974897,0.0,0.5,0.9059074755141886,0.0,0.0,0.0468965939794498,1.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.8816
0.35,1.0,0.67,0.7647870473433296,0.6373566451239561,0.85,-1.3105931454834103,-1.6093885968198796,7,1.0,0.4609039521568591,1.0,1.5047506683543557,0.0,1.0,-1.05825734187982,0.0,0.0,-1.0060721173188834,0.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.5695
0.1,1.0,1.0,-1.6597316432302915,-0.45393560204251454,0.2,0.4371100049732732,1.1523862340242823,2,0.0,0.7053607443629809,1.0,-0.7068170393974897,0.0,0.5,-1.3267158549838456,0.0,0.0,0.6275778685925008,0.0,1.0,0.0,0.0009584132011000917,2,2,5,0.8685194938081051,0.0,0.2145
1.0,1.0,0.67,0.816927234237386,-0.45393560204251454,0.5,-0.0647642105294907,-0.5439848231234425,7,1.0,-0.1938910269666815,1.0,-0.7068170393974897,0.0,0.5,-1.2655480925044473,0.0,1.0,1.3553650661075258,0.0,1.0,0.0,0.0009584132011000917,2,2,5,0.8685194938081051,0.0,0.7795
0.2,0.0,0.0,-0.7994185594783615,0.9731388750213317,0.65,0.7028081190629717,1.4730417387290353,7,0.0,-0.9971062013582246,0.0,-0.7068170393974897,0.0,0.5,-1.2893355556908799,0.0,1.0,-0.16989108187608956,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.228
0.4,1.0,1.0,0.2173150849557377,0.5534110876496122,1.0,0.6378596911743787,0.8213870033613117,3,1.0,0.32121435661050374,1.0,0.3989668144784329,0.0,0.0,-1.2791409286109803,0.0,0.0,-0.10795174591736402,1.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.6033
1.0,1.0,0.67,0.7647870473433296,-0.20209892961948284,1.0,1.6179905120386,0.49038777269834094,1,1.0,-0.7177270102655139,0.0,0.3989668144784329,1.0,0.0,-0.9834967432938891,0.0,0.0,-1.5712685579422534,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.8167
0.4,0.0,1.0,0.16517489806168134,1.3089211049187073,1.0,1.0275502585059366,1.5971664502276492,7,1.0,-0.8067791274263154,0.0,1.5047506683543557,1.0,0.0,1.3986477843760075,0.0,0.0,0.2559418528401485,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.4961
1.0,1.0,0.67,1.1297683556017242,-1.0415545043629217,1.0,-0.9031893705458727,0.986886618692797,1,1.0,-0.46453961833774493,0.0,0.3989668144784329,0.0,1.0,1.3578692760564086,0.0,0.0,-0.9673600323446799,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.9059
0.4,0.0,0.0,-0.5647877184551079,1.9804855647134585,0.65,1.2401087497776953,-0.6577658086638387,9,1.0,1.6046125156926432,1.0,-0.7068170393974897,0.0,0.0,-0.8985415176280582,0.0,0.0,1.5256982399940202,0.0,1.0,0.0,0.0009584132011000917,2,2,5,0.8685194938081051,0.0,0.6396
0.1,0.0,1.0,-1.4772409891010942,0.9731388750213317,0.2,1.6238949145739265,-1.195639558491166,3,0.0,2.3292522925893615,1.0,-0.7068170393974897,0.0,0.5,-0.8033916648823277,0.0,0.0,-0.16214866488124888,1.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.3891
0.1,0.0,0.0,-1.451170895654066,-0.5378811595168584,0.2,-0.8028145274453199,0.7076060178209155,2,0.0,0.164063561620854,1.0,-0.7068170393974897,0.0,0.5,-1.0208770425868547,0.0,0.0,0.5501536986440939,0.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.3015
1.0,1.0,0.0,0.973347794919555,-0.45393560204251454,1.0,1.0924986863945294,0.04560755649497406,9,1.0,-1.0381400200499664,0.0,0.3989668144784329,1.0,0.0,-0.8611612183350926,0.0,1.0,-0.10020932892252334,0.0,0.0,1.0,0.00137511459288274,1,6,4,-1.56084574911661,0.0,0.7582
