primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,lead_completeness,lead_source,agent_response_ratio,attachment_shared,sale_closed
0.5,0.0,0.5,1.0,1.0,0.5078683834048642,1.0,0.07837837837837838,0.75,1.0,0.46666666666666673,0.659375,1.0,0.6,0.8300000000000001,1.0,0.7505
1.0,1.0000000000000002,0.25,0.6,0.5,0.7739628040057225,1.0,0.35945945945945934,0.125,1.0,0.8444444444444444,0.234375,0.0,0.6,0.9550000000000001,0.0,0.6197
1.0,0.5714285714285714,0.75,0.3,0.25,0.3977110157367668,1.0,0.0,0.0,0.0,0.788888888888889,0.5999999999999999,1.0,0.6,1.0,1.0,0.7434
0.5,0.04081632653061229,0.25,0.6,0.25,0.402002861230329,1.0,0.11621621621621617,0.75,1.0,0.4444444444444445,0.031249999999999778,1.0,0.6,0.5275000000000001,1.0,0.7683
0.4,0.0,0.0,0.5,1.0,0.48497854077253216,1.0,0.0,0.0,0.0,0.6111111111111112,0.05312499999999987,1.0,0.5,1.0,0.0,0.4271
0.1,0.0,0.0,0.1,0.5,0.7582260371959944,1.0,0.08108108108108106,1.0,1.0,0.011111111111111113,0.37187499999999996,1.0,0.5,0.4025000000000001,0.0,0.2569
0.65,0.4285714285714286,0.0,0.3,0.75,0.6967095851216023,1.0,0.05405405405405403,0.5,1.0,0.6888888888888889,0.14375000000000004,0.0,0.6,0.8925000000000001,1.0,0.4564
0.85,0.9183673469387754,0.0,0.05,1.0,0.6108726752503577,1.0,0.14594594594594593,0.0,0.0,0.5222222222222221,0.903125,0.0,0.6,0.0,0.0,0.3674
0.1,0.0,0.0,0.4,0.5,0.597997138769671,1.0,0.0,0.0,0.0,0.6111111111111112,0.37812500000000004,1.0,0.6,0.5175000000000001,1.0,0.1585
1.0,1.0000000000000002,0.25,0.95,1.0,0.9155937052932761,1.0,0.0,0.0,0.0,0.33333333333333337,0.0,1.0,0.8,0.3600000000000001,0.0,0.8725
0.1,0.0,0.0,0.2,0.5,0.3304721030042918,1.0,0.15675675675675668,0.875,1.0,0.022222222222222213,0.5874999999999999,1.0,0.6,0.9575,0.0,0.4113
1.0,0.9795918367346939,0.5,0.05,0.5,0.30185979971387694,1.0,0.0,0.0,0.0,0.41111111111111115,0.390625,1.0,0.8,0.6550000000000002,0.0,0.4373
1.0,1.0000000000000002,0.5,1.0,0.75,0.48783977110157367,1.0,0.0,0.0,0.0,0.7666666666666667,0.1781250000000001,1.0,0.6,0.27249999999999996,0.0,0.7884
0.65,0.3265306122448981,0.0,0.5,0.5,0.18168812589413447,1.0,0.3054054054054053,0.625,1.0,0.7333333333333333,0.721875,0.0,0.8,0.2925,0.0,0.5797
0.85,0.6530612244897958,0.25,0.95,1.0,0.2989985693848355,1.0,0.4027027027027026,0.0,0.0,0.2222222222222222,0.5062500000000001,0.0,0.6,0.925,0.0,0.5666
0.4,0.0,0.25,0.5,0.75,0.3690987124463519,1.0,0.0,0.0,0.0,0.32222222222222224,0.109375,1.0,0.5,0.8925000000000001,0.0,0.9171
0.5,0.0,0.25,0.5,1.0,0.7339055793991417,1.0,0.24324324324324317,0.0,0.0,0.4444444444444445,0.6343749999999999,1.0,0.8,1.0,1.0,0.4304
1.0,1.0000000000000002,0.0,0.1,0.25,0.4206008583690987,0.0,0.889189189189189,0.25,1.0,0.41111111111111115,0.9437499999999999,0.0,0.6,0.9699999999999998,1.0,0.5405
0.85,0.5510204081632653,0.0,0.8,0.5,0.5321888412017168,1.0,0.9999999999999998,0.0,0.0,0.2777777777777778,0.528125,0.0,0.6,0.1775,0.0,0.1349
0.5,0.0,0.0,0.3,0.75,0.9012875536480687,1.0,0.0,0.0,0.0,0.7333333333333333,0.778125,0.0,0.8,0.24,1.0,0.2978
0.2,0.0,0.0,0.2,0.5,0.5693848354792561,1.0,0.03513513513513514,0.0,0.0,0.7333333333333333,0.07187499999999991,0.0,0.6,0.52,0.0,0.369
0.5,0.0,0.25,0.5,1.0,0.9027181688125895,1.0,0.2675675675675675,0.0,0.0,0.5444444444444444,0.5656249999999998,1.0,0.6,0.0,1.0,0.5766
0.85,0.9183673469387754,0.75,0.8,1.0,0.3218884120171674,1.0,0.0,0.0,0.0,0.488888888888889,0.54375,1.0,0.5,1.0,1.0,0.8711
0.2,0.0,0.0,1.0,1.0,0.5092989985693849,0.0,0.9999999999999998,0.0,0.0,0.7333333333333333,0.08749999999999991,1.0,0.8,0.43500000000000005,1.0,0.1368
1.0,0.9183673469387754,0.25,0.3,0.75,0.955650929899857,1.0,0.021621621621621595,0.0,0.0,0.4222222222222222,0.7562500000000003,1.0,0.8,0.49,1.0,0.8134
0.85,0.8163265306122449,0.5,0.5,0.5,0.5064377682403434,1.0,0.1837837837837837,0.0,0.0,0.5,0.29374999999999996,1.0,0.5,0.7774999999999999,0.0,0.887
0.4,0.0,0.0,0.6,0.75,0.4520743919885551,1.0,0.18648648648648644,0.0,0.0,0.5777777777777777,0.17500000000000004,0.0,0.6,0.5150000000000001,0.0,0.4932
1.0,0.9795918367346939,0.25,0.1,0.5,0.407725321888412,1.0,0.0,0.0,0.0,0.5444444444444444,0.846875,1.0,0.8,0.6875,1.0,0.3606
0.2,0.0,0.25,0.8,0.5,0.2761087267525036,1.0,0.3162162162162161,0.0,0.0,0.7444444444444445,0.6968750000000001,1.0,0.8,0.6500000000000001,0.0,0.7036
1.0,0.9183673469387754,0.5,0.7,0.75,0.4678111587982832,1.0,0.24864864864864858,0.625,1.0,1.0,0.11562499999999987,1.0,0.5,0.6425000000000001,0.0,0.8292
0.65,0.24489795918367352,0.0,0.2,0.75,0.6566523605150215,1.0,0.059459459459459435,0.0,0.0,0.8222222222222222,0.7625,0.0,0.5,0.925,0.0,0.2962
0.5,0.08163265306122458,0.0,0.1,0.75,0.5064377682403434,1.0,0.3648648648648647,0.0,0.0,0.32222222222222224,0.559375,0.0,0.6,0.5825,1.0,0.4267
0.2,0.0,0.0,0.1,0.25,0.12017167381974249,1.0,0.0,0.0,0.0,0.5,0.4437500000000001,1.0,0.8,0.935,0.0,0.3154
1.0,0.9387755102040816,0.5,0.8,1.0,0.955650929899857,1.0,0.17027027027027022,0.0,0.0,0.4333333333333334,1.0000000000000002,1.0,0.5,0.0,0.0,0.7216
0.5,0.04081632653061229,0.0,0.4,0.5,0.36623748211731044,0.0,0.462162162162162,0.0,0.0,0.6444444444444445,0.296875,0.0,0.5,1.0,1.0,0.2234
0.2,0.0,0.0,0.1,0.25,0.4606580829756795,0.0,0.2918918918918918,0.0,0.0,0.24444444444444446,0.996875,0.0,0.5,0.7349999999999999,1.0,0.1619
1.0,1.0000000000000002,0.0,0.8,0.5,0.3848354792560801,1.0,0.021621621621621595,0.0,0.0,0.2666666666666667,0.19999999999999996,0.0,0.6,0.8600000000000001,0.0,0.5579
1.0,0.8571428571428572,0.5,0.7,0.5,0.4721030042918455,1.0,0.14594594594594593,0.75,1.0,1.0,0.7,1.0,0.5,0.5750000000000002,0.0,0.7467
0.5,0.020408163265306145,0.0,0.4,1.0,0.37339055793991416,1.0,0.0,0.0,0.0,0.5333333333333332,0.08437499999999987,0.0,0.5,0.35250000000000004,0.0,0.1791
1.0,1.0000000000000002,0.5,0.5,0.5,0.463519313304721,1.0,0.0,0.0,0.0,0.2555555555555556,0.625,1.0,0.6,0.2849999999999999,1.0,0.9084
1.0,1.0000000000000002,0.25,1.0,0.25,0.536480686695279,1.0,0.0,1.0,1.0,1.0,0.10312499999999991,1.0,0.6,0.33000000000000007,1.0,0.8444
0.1,0.0,0.0,0.2,0.25,0.3605150214592275,1.0,0.2783783783783783,0.875,1.0,0.011111111111111113,0.1312500000000001,0.0,0.5,0.56,0.0,0.5397
0.85,0.5306122448979591,0.75,0.5,0.5,0.23319027181688123,1.0,0.35945945945945934,0.625,1.0,0.9888888888888889,0.17500000000000004,1.0,0.5,0.5275000000000001,0.0,0.7344
0.85,0.48979591836734704,0.25,0.05,0.75,0.580829756795422,1.0,0.27567567567567564,0.0,0.0,0.45555555555555555,0.42500000000000004,1.0,0.5,0.69,1.0,0.3571
0.4,0.0,0.0,0.2,1.0,0.6623748211731044,1.0,0.021621621621621595,0.0,0.0,0.6888888888888889,0.28125,1.0,0.6,0.0,1.0,0.2007
0.4,0.0,0.0,0.8,0.5,0.3490701001430615,1.0,0.25135135135135134,0.0,0.0,0.488888888888889,0.4750000000000001,0.0,0.8,0.7149999999999999,0.0,0.602
0.5,0.10204081632653073,0.5,0.7,1.0,0.9284692417739628,1.0,0.1378378378378378,0.0,0.0,0.6222222222222222,0.25624999999999987,1.0,0.6,0.007499999999999951,0.0,0.819
0.5,0.0,0.25,0.3,1.0,0.35479256080114446,1.0,0.3621621621621621,0.0,0.0,0.488888888888889,0.7593750000000001,1.0,0.5,0.09250000000000003,1.0,0.3046
0.65,0.30612244897959195,0.0,0.5,0.5,0.7610872675250359,1.0,0.34864864864864853,0.0,0.0,0.5,0.0625,1.0,0.8,0.0,0.0,0.7535
0.5,0.12244897959183687,0.25,0.6,1.0,0.8297567954220315,1.0,0.0,1.0,1.0,0.6333333333333334,0.83125,1.0,0.5,0.15999999999999992,0.0,0.7862
0.85,0.8571428571428572,0.25,0.8,0.75,0.8383404864091559,1.0,0.04594594594594589,0.0,0.0,0.6,0.47187500000000027,1.0,0.6,0.5925,0.0,0.8366
0.5,0.04081632653061229,0.0,0.5,1.0,0.7939914163090129,0.0,0.021621621621621595,0.0,0.0,0.34444444444444444,0.5531249999999999,0.0,0.5,0.26749999999999985,1.0,0.5771
0.4,0.0,0.0,0.1,0.75,0.6008583690987125,1.0,0.18648648648648644,0.0,0.0,0.4333333333333334,0.675,1.0,0.6,1.0,0.0,0.1857
0.85,0.8775510204081634,0.5,0.4,1.0,0.8254649499284693,1.0,0.0,0.0,0.0,0.4222222222222222,0.753125,1.0,0.6,0.0,1.0,0.7727
0.4,0.0,0.0,0.4,1.0,0.3218884120171674,1.0,0.0,0.0,0.0,0.3666666666666667,0.5062500000000001,0.0,0.8,0.8600000000000001,0.0,0.2789
0.65,0.22448979591836737,0.0,0.7,0.5,0.47353361945636624,1.0,0.0,0.0,0.0,0.6333333333333334,0.59375,0.0,0.5,0.8600000000000001,0.0,0.4335
0.5,0.020408163265306145,0.75,0.6,1.0,0.5350500715307582,1.0,0.09729729729729722,0.0,0.0,0.7444444444444445,0.5625,1.0,0.6,0.7649999999999999,1.0,0.8212
1.0,0.7959183673469388,0.25,0.95,1.0,0.7868383404864092,1.0,0.32432432432432423,0.0,0.0,0.4777777777777778,0.2593749999999999,1.0,0.6,1.0,1.0,0.9702
0.85,0.693877551020408,0.0,0.95,0.5,0.4177396280400572,1.0,0.05405405405405403,0.0,0.0,0.6333333333333334,0.7718750000000003,0.0,0.8,0.51,1.0,0.5171
0.1,0.0,0.0,0.2,0.75,0.8040057224606582,1.0,0.0,0.375,1.0,0.0,0.9843749999999998,0.0,0.5,0.1825,0.0,0.3379
1.0,1.0000000000000002,0.25,0.95,0.5,0.44206008583690987,1.0,0.0,0.125,1.0,1.0,0.26249999999999996,1.0,0.8,0.5775000000000001,0.0,0.8388
0.2,0.0,0.0,1.0,0.5,0.3419170243204578,1.0,0.09189189189189181,0.0,0.0,0.4000000000000001,0.28749999999999987,1.0,0.5,0.76,1.0,0.2932
0.65,0.3265306122448981,0.0,0.2,0.5,0.7110157367668097,1.0,0.0,0.125,1.0,0.7111111111111111,0.5531249999999999,0.0,0.5,0.0,1.0,0.2837
0.4,0.0,0.25,0.8,0.75,0.4763948497854077,1.0,0.28648648648648645,0.25,1.0,0.32222222222222224,0.11874999999999991,1.0,0.8,0.4175,0.0,0.8337
1.0,1.0000000000000002,0.25,0.8,0.5,0.7968526466380544,1.0,0.0,0.0,0.0,0.41111111111111115,0.7500000000000002,0.0,0.6,0.7224999999999999,1.0,0.7326
0.5,0.04081632653061229,0.25,0.5,0.25,0.30185979971387694,1.0,0.2783783783783783,0.0,0.0,0.3666666666666667,0.11562499999999987,0.0,0.6,0.32000000000000006,0.0,0.3618
1.0,1.0000000000000002,0.0,0.3,1.0,0.3061516452074392,1.0,0.0,0.0,0.0,0.811111111111111,0.1781250000000001,0.0,0.5,0.4324999999999999,1.0,0.9353
0.85,0.7755102040816326,0.5,0.95,0.5,0.5221745350500716,1.0,0.0,0.0,0.0,0.6666666666666666,0.6968750000000001,1.0,0.6,0.5975000000000001,0.0,0.7493
0.2,0.0,0.0,0.6,0.25,0.46208869814020026,0.0,0.5918918918918918,0.0,0.0,0.488888888888889,0.83125,1.0,0.6,0.040000000000000036,1.0,0.2809
0.65,0.3265306122448981,0.0,0.95,0.5,0.3104434907010014,1.0,0.027027027027027,0.0,0.0,0.5666666666666667,0.25,1.0,0.6,0.8475000000000001,0.0,0.821
0.65,0.2857142857142858,0.0,0.4,1.0,0.5035765379113019,1.0,0.1594594594594594,0.625,1.0,1.0,0.9937500000000001,0.0,0.6,0.9475000000000002,0.0,0.4957
1.0,1.0000000000000002,0.5,0.8,0.5,0.7167381974248928,1.0,0.018918918918918892,0.0,0.0,0.5,0.1468750000000001,1.0,0.6,0.41000000000000014,0.0,0.6
0.65,0.2857142857142858,0.0,0.4,0.5,0.8698140200286123,1.0,0.0,0.875,1.0,0.6555555555555554,0.1625000000000001,0.0,0.6,0.19500000000000006,0.0,0.3831
0.65,0.4285714285714286,0.0,0.8,0.5,0.9456366237482118,1.0,0.19459459459459458,0.0,0.0,0.3777777777777778,0.8343750000000003,0.0,0.8,0.0,1.0,0.9205
0.5,0.08163265306122458,0.5,1.0,0.75,0.3876967095851216,1.0,0.01621621621621619,0.125,1.0,0.3666666666666667,0.6375,1.0,0.5,1.0,0.0,0.8377
0.85,1.0000000000000002,0.25,0.5,0.5,0.7653791130185981,1.0,0.2054054054054054,0.0,0.0,0.7111111111111111,0.596875,0.0,0.8,0.04500000000000004,1.0,0.857
1.0,1.0000000000000002,0.75,0.3,0.5,0.37768240343347637,1.0,0.1594594594594594,0.0,0.0,0.6,0.8375000000000001,1.0,0.6,0.0,0.0,0.839
0.1,0.0,0.0,0.1,1.0,0.3419170243204578,0.0,0.40810810810810805,0.0,0.0,0.5555555555555555,0.34375,0.0,0.8,0.5775000000000001,0.0,0.157
1.0,1.0000000000000002,0.25,1.0,0.5,0.3605150214592275,1.0,0.04324324324324322,0.375,1.0,0.8333333333333333,0.559375,0.0,0.6,0.7024999999999999,1.0,0.7001
1.0,0.9591836734693877,0.5,0.95,1.0,0.5035765379113019,1.0,0.027027027027027,0.0,0.0,0.6666666666666666,0.6156249999999999,1.0,0.6,0.05249999999999999,1.0,0.775
0.65,0.20408163265306123,0.25,0.95,1.0,0.45064377682403434,1.0,0.28648648648648645,0.0,0.0,0.4333333333333334,0.4218750000000002,1.0,0.5,0.36250000000000004,0.0,0.8749
0.4,0.0,0.0,0.6,0.75,0.5321888412017168,1.0,0.23513513513513504,0.375,1.0,0.4222222222222222,0.5156249999999998,1.0,0.6,1.0,0.0,0.4034
0.4,0.0,0.0,0.3,1.0,0.4892703862660944,1.0,0.3135135135135134,0.0,0.0,0.6444444444444445,0.171875,1.0,0.6,1.0,0.0,0.1879
1.0,0.8367346938775511,0.0,1.0,1.0,0.49642346208869814,1.0,0.13513513513513511,0.125,1.0,0.9777777777777779,0.9687499999999998,0.0,0.8,0.03249999999999997,1.0,0.7471
1.0,1.0000000000000002,0.75,1.0,1.0,0.9685264663805436,1.0,0.0,0.125,1.0,1.0,0.7281250000000001,1.0,0.6,1.0,1.0,0.6874
0.5,0.0,0.0,0.4,1.0,0.41630901287553645,1.0,0.20270270270270266,0.0,0.0,0.6333333333333334,0.609375,0.0,0.6,0.6175000000000002,1.0,0.3503
0.85,0.48979591836734704,0.0,0.4,1.0,0.8984263233190273,0.0,0.6189189189189187,0.0,0.0,0.46666666666666673,0.9374999999999998,0.0,0.6,0.4950000000000001,1.0,0.4348
0.5,0.0,0.5,1.0,1.0,0.7625178826895566,1.0,0.16486486486486482,0.0,0.0,0.7666666666666667,0.7437500000000001,1.0,0.5,1.0,0.0,0.7813
0.65,0.26530612244897966,0.0,0.5,0.5,0.6795422031473534,1.0,0.07837837837837838,0.0,0.0,0.7777777777777778,0.26875000000000004,1.0,0.6,0.395,0.0,0.1619
0.2,0.0,0.0,0.8,0.5,0.3690987124463519,1.0,0.0,0.0,0.0,0.45555555555555555,0.3656250000000001,1.0,0.6,0.4724999999999999,0.0,0.4363
0.4,0.0,0.0,0.6,1.0,0.8712446351931331,1.0,0.0,0.25,1.0,0.34444444444444444,0.6499999999999999,1.0,0.5,0.07250000000000001,1.0,0.8132
0.4,0.0,0.0,0.3,0.5,0.20600858369098712,1.0,0.07567567567567565,0.0,0.0,0.5111111111111112,0.35624999999999996,0.0,0.8,0.8500000000000001,0.0,0.1766
0.5,0.12244897959183687,0.5,1.0,0.5,0.3690987124463519,1.0,0.1837837837837837,0.0,0.0,0.23333333333333334,0.6968750000000001,1.0,0.6,0.5550000000000002,0.0,0.9315
1.0,0.9795918367346939,0.5,0.3,1.0,0.5579399141630902,1.0,0.0,0.0,0.0,0.7,1.0000000000000002,1.0,0.5,0.5925,1.0,0.7674
0.5,0.020408163265306145,0.25,0.3,0.25,0.9470672389127325,1.0,0.24324324324324317,0.875,1.0,0.4333333333333334,1.0000000000000002,1.0,0.6,0.7024999999999999,1.0,0.6878
0.5,0.020408163265306145,0.0,0.95,0.5,0.30901287553648066,1.0,0.2918918918918918,0.0,0.0,0.30000000000000004,0.76875,0.0,0.6,0.9025000000000001,0.0,0.5204
1.0,1.0000000000000002,0.5,1.0,1.0,0.5250357653791131,1.0,0.0,0.375,1.0,1.0,0.1499999999999999,0.0,0.6,0.6300000000000001,1.0,0.7655
0.5,0.08163265306122458,0.25,0.1,1.0,0.8197424892703863,1.0,0.06486486486486484,0.0,0.0,0.5777777777777777,0.1875,1.0,0.5,0.0,1.0,0.4657
1.0,1.0000000000000002,0.5,0.2,0.75,0.8240343347639485,1.0,0.462162162162162,1.0,1.0,0.9555555555555555,0.16874999999999996,1.0,0.8,0.2625000000000002,0.0,0.7247
0.2,0.0,0.0,0.3,1.0,0.5250357653791131,1.0,0.49189189189189175,0.0,0.0,0.788888888888889,0.3875000000000002,1.0,0.5,0.0,1.0,0.1997
0.5,0.0,0.0,0.1,1.0,0.8683834048640916,1.0,0.15405405405405406,0.0,0.0,0.32222222222222224,0.8500000000000003,0.0,0.6,0.9475000000000002,0.0,0.1588
0.1,0.0,0.0,0.1,0.25,0.4992846924177396,1.0,0.16486486486486482,0.0,0.0,0.5777777777777777,0.34375,1.0,0.6,0.0,0.0,0.2013
0.1,0.0,0.0,0.6,0.5,0.2646638054363376,1.0,0.0,0.0,0.0,0.4000000000000001,0.1312500000000001,0.0,0.6,0.0,1.0,0.2977
0.85,0.7959183673469388,0.75,0.6,0.25,0.9771101573676682,1.0,0.21891891891891888,0.0,0.0,0.6,0.8375000000000001,1.0,0.6,0.6749999999999998,1.0,0.7058
0.65,0.0,0.0,0.3,1.0,0.5622317596566524,1.0,0.462162162162162,0.0,0.0,0.788888888888889,0.9593749999999999,1.0,0.6,0.24,1.0,0.349
0.2,0.0,0.0,0.1,0.25,0.7482117310443491,1.0,0.0,1.0,1.0,0.03333333333333334,0.1656249999999999,1.0,0.6,0.7525,1.0,0.9891
0.65,0.18367346938775508,0.0,0.3,0.25,0.7453505007153076,1.0,0.10270270270270268,0.0,0.0,0.5777777777777777,0.7500000000000002,1.0,0.8,1.0,0.0,0.4164
0.85,0.8163265306122449,0.25,0.2,0.75,0.9527896995708155,1.0,0.2891891891891891,0.0,0.0,0.6777777777777777,0.60625,1.0,0.6,0.74,0.0,0.6145
0.2,0.0,0.0,0.05,0.5,0.3977110157367668,1.0,0.9999999999999998,0.0,0.0,0.7,0.9687499999999998,1.0,0.6,0.14249999999999996,1.0,0.1955
0.65,0.3877551020408163,0.0,0.6,0.75,0.9084406294706724,0.0,0.462162162162162,0.0,0.0,0.7777777777777778,0.26249999999999996,0.0,0.5,0.29000000000000004,0.0,0.3939
0.65,0.22448979591836737,0.25,0.5,0.75,0.8898426323319027,1.0,0.1729729729729729,0.0,0.0,0.5111111111111112,0.39375000000000004,1.0,0.6,0.3474999999999999,1.0,0.919
1.0,0.8775510204081634,0.25,0.5,0.75,0.3147353361945637,1.0,0.0,0.625,1.0,0.9222222222222223,0.8031250000000003,1.0,0.8,0.8325,0.0,0.6
1.0,0.9795918367346939,0.5,0.5,1.0,0.5407725321888412,1.0,0.39459459459459445,0.625,1.0,1.0,0.6875,1.0,0.6,0.28749999999999987,0.0,0.8047
0.85,0.5510204081632653,0.5,1.0,0.5,0.23319027181688123,1.0,0.0,0.25,1.0,1.0,0.12187499999999996,1.0,0.8,0.5575000000000001,1.0,0.7968
0.65,0.3673469387755104,0.0,0.95,0.75,0.5450643776824035,1.0,0.0,0.0,0.0,0.4777777777777778,0.7500000000000002,0.0,0.8,1.0,0.0,0.4581
1.0,1.0000000000000002,0.75,0.8,0.75,0.351931330472103,1.0,0.33243243243243226,0.0,0.0,0.6111111111111112,0.0,1.0,0.8,0.21500000000000008,0.0,0.7569
0.5,0.0,0.25,0.6,1.0,0.9356223175965666,1.0,0.2162162162162162,0.0,0.0,0.5222222222222221,0.0,1.0,0.8,0.9100000000000001,0.0,0.8456
0.5,0.0,0.25,0.5,0.5,0.23032904148783975,1.0,0.2675675675675675,0.0,0.0,0.6111111111111112,0.4812500000000002,1.0,0.5,0.8275000000000001,0.0,0.8711
0.65,0.1428571428571428,0.0,0.4,0.5,0.9885550786838341,0.0,0.3891891891891891,0.0,0.0,0.5,0.8187500000000003,0.0,0.8,0.385,0.0,0.4586
0.5,0.0,0.0,0.6,0.5,0.005722460658082976,1.0,0.4378378378378377,0.0,0.0,0.7555555555555555,0.34375,0.0,0.5,0.08750000000000002,1.0,0.461
0.4,0.0,0.0,0.8,1.0,0.8154506437768241,0.0,0.03783783783783781,0.0,0.0,0.7444444444444445,0.5531249999999999,0.0,0.6,0.8300000000000001,0.0,0.7327
0.2,0.0,0.0,1.0,0.25,0.3490701001430615,1.0,0.13243243243243238,0.0,0.0,0.8222222222222222,0.0,0.0,0.8,0.02749999999999997,0.0,0.3947
0.65,0.1428571428571428,0.25,0.1,1.0,0.5636623748211731,1.0,0.3540540540540539,0.0,0.0,0.7333333333333333,0.0,1.0,0.6,0.2849999999999999,1.0,0.7197
0.65,0.34693877551020424,0.25,0.6,1.0,0.3590844062947067,1.0,0.0,0.0,0.0,0.2777777777777778,0.296875,1.0,0.6,0.5975000000000001,0.0,0.7384
0.85,0.6530612244897958,0.5,0.8,0.75,0.9928469241773963,1.0,0.4135135135135134,0.0,0.0,0.6777777777777777,0.3500000000000001,1.0,0.8,0.0,1.0,0.7082
0.5,0.0,0.5,1.0,1.0,0.8812589413447783,1.0,0.3756756756756756,0.0,0.0,0.46666666666666673,0.8843750000000001,1.0,0.5,0.8275000000000001,1.0,0.932
0.5,0.0,0.25,0.1,0.25,0.23605150214592274,0.0,0.9999999999999998,0.0,0.0,0.8222222222222222,1.0000000000000002,0.0,0.6,0.6724999999999999,1.0,0.268
1.0,0.8775510204081634,0.5,0.2,0.5,0.5736766809728183,1.0,0.29999999999999993,0.0,0.0,0.2777777777777778,0.7718750000000003,1.0,0.8,0.7049999999999998,1.0,0.8743
0.65,0.3265306122448981,0.25,0.5,0.75,0.3791130185979971,1.0,0.20810810810810806,0.125,1.0,0.488888888888889,0.95,1.0,0.6,0.21500000000000008,1.0,0.6725
0.5,0.061224489795918435,0.5,0.95,1.0,0.9399141630901288,1.0,0.2162162162162162,0.0,0.0,0.7999999999999999,0.653125,1.0,0.6,0.5249999999999999,1.0,0.8707
1.0,0.8775510204081634,0.25,0.4,1.0,0.4835479256080114,1.0,0.3999999999999998,0.125,1.0,1.0,0.54375,1.0,0.6,0.2825,1.0,0.8433
0.65,0.1428571428571428,0.0,0.8,1.0,0.8168812589413448,1.0,0.10270270270270268,0.0,0.0,0.3777777777777778,0.5031250000000003,1.0,0.6,0.6500000000000001,0.0,0.4498
0.4,0.0,0.25,0.3,0.5,0.3147353361945637,0.0,0.005405405405405378,0.0,0.0,0.2666666666666667,0.5531249999999999,1.0,0.6,0.9075000000000002,0.0,0.1934
0.2,0.0,0.0,0.3,0.5,0.6609442060085837,1.0,0.1594594594594594,0.0,0.0,0.24444444444444446,0.684375,0.0,0.6,0.07750000000000001,0.0,0.2629
1.0,1.0000000000000002,0.75,0.95,0.75,0.6351931330472104,1.0,0.0,0.0,0.0,0.32222222222222224,0.8062500000000001,1.0,0.5,0.8400000000000001,1.0,0.8113
1.0,1.0000000000000002,0.75,0.6,1.0,0.7653791130185981,1.0,0.2891891891891891,0.25,1.0,0.9888888888888889,0.5374999999999999,1.0,0.5,0.27,0.0,0.7892
0.2,0.0,0.0,0.05,0.5,0.3905579399141631,1.0,0.0,0.0,0.0,0.7666666666666667,0.1656249999999999,1.0,0.6,0.0,0.0,0.2109
0.2,0.0,0.0,0.3,0.25,0.3361945636623748,0.0,0.08108108108108106,0.0,0.0,0.5777777777777777,0.9937500000000001,1.0,0.6,0.3700000000000001,0.0,0.245
0.5,0.0,0.0,0.1,0.25,0.542203147353362,0.0,0.3054054054054053,0.0,0.0,0.41111111111111115,0.5812499999999998,0.0,0.6,0.0,0.0,0.2053
0.65,0.3673469387755104,0.0,0.7,1.0,0.2918454935622318,0.0,0.5864864864864864,0.0,0.0,0.4777777777777778,0.07187499999999991,0.0,0.6,0.8174999999999999,1.0,0.436
1.0,0.6326530612244898,0.25,0.95,0.75,0.3748211731044349,1.0,0.22432432432432423,0.0,0.0,0.35555555555555557,0.609375,1.0,0.6,0.8600000000000001,0.0,0.8247
0.1,0.0,0.0,0.6,1.0,0.65379113018598,1.0,0.0,0.0,0.0,0.811111111111111,0.35312500000000013,0.0,0.5,0.6100000000000001,0.0,0.3203
0.4,0.0,0.0,0.5,0.75,0.9413447782546496,1.0,0.0,0.0,0.0,0.4444444444444445,0.171875,0.0,0.5,0.19999999999999996,0.0,0.7863
0.65,0.30612244897959195,0.5,0.3,1.0,0.8984263233190273,1.0,0.0,0.0,0.0,0.8222222222222222,0.721875,1.0,0.8,0.25249999999999995,0.0,0.2627
0.4,0.0,0.0,0.2,0.25,0.4520743919885551,0.0,0.1378378378378378,0.0,0.0,0.7555555555555555,0.9843749999999998,0.0,0.8,0.6300000000000001,0.0,0.2232
1.0,1.0000000000000002,0.5,0.95,1.0,0.9699570815450644,1.0,0.03513513513513514,0.0,0.0,0.2555555555555556,0.32499999999999996,1.0,0.6,0.0,1.0,0.8032
0.4,0.0,0.0,0.95,1.0,0.4248927038626609,1.0,0.0,0.0,0.0,0.5,0.8375000000000001,1.0,0.6,1.0,1.0,0.6111
1.0,1.0000000000000002,0.5,0.8,0.75,0.888412017167382,1.0,0.27567567567567564,0.0,0.0,0.811111111111111,0.7468750000000002,1.0,0.6,0.4125000000000001,0.0,0.706
0.4,0.0,0.0,0.3,0.25,0.01859799713876967,0.0,0.10540540540540536,0.0,0.0,0.7777777777777778,0.70625,0.0,0.6,0.4424999999999999,1.0,0.2229
0.5,0.04081632653061229,0.0,0.6,0.5,0.16595135908440628,0.0,0.2891891891891891,0.0,0.0,0.4333333333333334,0.031249999999999778,0.0,0.5,0.0,0.0,0.274
0.1,0.0,0.0,0.05,0.25,0.5264663805436338,1.0,0.627027027027027,0.0,0.0,0.5888888888888889,0.6343749999999999,1.0,0.6,0.8875000000000002,0.0,0.274
0.4,0.0,0.25,0.3,0.75,0.7195994277539343,1.0,0.05675675675675676,0.0,0.0,0.7,0.575,1.0,0.8,0.45500000000000007,0.0,0.7456
