lead_id,whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,sale_closed
lead:00002449,7,5,3,15,whatsapp,phone,phone,1,3,589.2,low_slow,fresh,6.6,whatsapp_Quotation,1,0
lead:00002450,0,1,0,1,phone,phone,phone,0,0,40.4,low_fast,cold,1.2,phone_New_Lead,0,0
lead:00002451,1,1,0,2,whatsapp,phone,phone,1,1,24.1,low_fast,stale,1.9,whatsapp_Nurturing,0,0
lead:00002452,4,3,4,11,whatsapp,whatsapp,email,1,2,269.7,medium_medium,active,4.9,whatsapp_Quotation,3,1
lead:00002453,0,4,0,4,phone,phone,phone,0,0,58.4,low_fast,active,2.3,phone_Sales_Follow_Up,3,1
lead:00002454,1,0,4,5,email,email,whatsapp,1,1,270.9,medium_medium,stale,2.7,email_Proposal_Sent,3,0
lead:00002455,9,3,2,14,whatsapp,whatsapp,whatsapp,1,3,357.8,low_slow,cold,6.3,whatsapp_Closed,2,1
lead:00002456,3,1,2,6,whatsapp,whatsapp,whatsapp,1,3,93.3,low_fast,cold,3.3,whatsapp_Quotation,5,1
lead:00002457,4,3,3,10,whatsapp,email,email,1,2,219.0,medium_medium,active,4.8,whatsapp_Quotation,5,1
lead:00002458,4,0,4,8,email,whatsapp,whatsapp,1,2,371.8,low_slow,stale,4.3,email_Sales_Follow_Up,0,1
lead:00002459,4,1,3,8,whatsapp,whatsapp,whatsapp,1,1,545.1,low_slow,cold,3.8,whatsapp_Closed,5,1
lead:00002460,2,7,0,9,phone,phone,phone,1,3,72.0,low_fast,stale,4.9,phone_Manual_Follow_Up,1,1
lead:00002461,3,1,3,7,email,email,email,1,2,699.8,high_slow,cold,3.8,email_Sales_Follow_Up,0,1
lead:00002462,0,1,1,2,phone,email,phone,1,1,9.5,high_fast,active,1.3,phone_Follow_Up__Negot.,1,0
lead:00002463,3,0,4,7,email,email,email,1,3,297.4,medium_medium,stale,3.8,email_Contract_Sent,1,0
lead:00002464,5,3,2,10,whatsapp,whatsapp,phone,1,1,187.5,medium_medium,active,4.6,whatsapp_Quotation,8,1
lead:00002465,0,1,3,4,email,email,phone,1,2,556.5,low_slow,stale,3.3,email_Proposal_Sent,1,1
lead:00002466,0,1,0,1,phone,phone,phone,0,0,20.5,high_fast,stale,1.3,phone_New_Lead,1,0
lead:00002467,5,2,1,8,whatsapp,email,email,1,1,326.5,low_slow,active,3.9,whatsapp_Closed,4,1
lead:00002468,4,1,4,9,whatsapp,whatsapp,email,1,1,210.5,medium_medium,active,3.9,whatsapp_Quotation,1,0
lead:00002469,4,4,2,10,phone,email,phone,1,1,840.7,high_slow,cold,5.0,phone_Contract_Sent,3,1
lead:00002470,8,2,8,18,whatsapp,email,email,1,1,565.8,low_slow,active,6.7,whatsapp_Lost,0,0
lead:00002471,10,4,1,15,whatsapp,whatsapp,email,1,2,269.7,medium_medium,active,6.6,whatsapp_Follow_Up__Negot.,2,1
lead:00002472,1,1,1,3,email,phone,phone,1,1,22.3,high_fast,fresh,2.0,email_Sales_Qualified,1,0
lead:00002473,0,0,1,1,email,email,email,0,0,17.7,high_fast,active,0.7,email_New_Lead,1,1
lead:00002474,7,4,3,14,whatsapp,email,email,1,2,825.7,high_slow,cold,6.6,whatsapp_Contract_Sent,3,1
lead:00002475,0,1,1,2,phone,email,email,1,1,16.9,high_fast,active,1.7,phone_Sales_Qualified,0,0
lead:00002476,5,0,6,11,email,whatsapp,email,1,2,647.9,high_slow,cold,4.7,email_Nurturing,0,0
lead:00002477,1,6,2,9,phone,phone,email,1,3,11.7,high_fast,fresh,4.4,phone_New_Lead,0,0
lead:00002478,1,0,3,4,email,whatsapp,whatsapp,1,2,163.5,medium_medium,stale,2.6,email_New_Lead,2,0
lead:00002479,2,1,2,5,whatsapp,whatsapp,whatsapp,1,1,262.9,medium_medium,active,3.1,whatsapp_Demo_Scheduled,0,0
lead:00002480,4,4,5,13,email,whatsapp,whatsapp,1,2,879.7,high_slow,cold,5.7,email_Follow_Up__Negot.,5,1
lead:00002481,7,4,3,14,whatsapp,whatsapp,phone,1,3,414.9,low_slow,cold,6.6,whatsapp_Closed,5,1
lead:00002482,0,0,2,2,email,email,email,0,0,508.9,low_slow,cold,2.0,email_Lost,2,0
lead:00002483,6,2,6,14,email,email,email,1,2,1151.4,high_slow,cold,5.9,email_Quotation,0,0
lead:00002484,0,0,2,2,email,email,email,0,0,214.4,medium_medium,cold,1.6,email_Quotation,1,1
lead:00002485,0,2,0,2,phone,phone,phone,0,0,3.6,high_fast,fresh,1.3,phone_New_Lead,0,0
lead:00002486,2,2,3,7,email,whatsapp,whatsapp,1,1,164.8,medium_medium,cold,3.4,email_Contract_Sent,3,1
lead:00002487,5,5,4,14,whatsapp,phone,email,1,1,757.3,high_slow,cold,6.0,whatsapp_Follow_Up__Negot.,2,1
lead:00002488,6,2,2,10,whatsapp,phone,phone,1,2,303.1,low_slow,cold,4.6,whatsapp_Contract_Sent,1,1
lead:00002489,3,2,1,6,whatsapp,whatsapp,whatsapp,1,2,129.3,medium_medium,active,3.4,whatsapp_Quotation,5,1
lead:00002490,10,3,2,15,whatsapp,whatsapp,phone,1,2,532.6,low_slow,active,6.4,whatsapp_Contract_Sent,1,1
lead:00002491,0,0,3,3,email,email,email,0,0,597.2,low_slow,stale,2.4,email_Lost,2,0
lead:00002492,0,0,6,6,email,email,email,0,0,680.2,high_slow,cold,2.8,email_Nurturing,0,0
lead:00002493,1,2,4,7,email,whatsapp,whatsapp,1,1,1540.5,high_slow,cold,4.1,email_Nurturing,2,0
lead:00002494,0,1,0,1,phone,phone,phone,0,0,12.6,high_fast,cold,0.8,phone_New_Lead,1,0
lead:00002495,1,0,1,2,email,email,email,1,1,15.2,high_fast,stale,1.3,email_Nurturing,1,0
lead:00002496,2,8,0,10,phone,phone,phone,1,3,28.1,low_fast,cold,4.7,phone_Manual_Follow_Up,1,1
lead:00002497,8,0,6,14,whatsapp,whatsapp,whatsapp,1,1,1138.7,high_slow,cold,5.7,whatsapp_Quotation,0,1
lead:00002498,1,2,2,5,email,email,whatsapp,1,1,89.2,low_fast,stale,2.9,email_Demo_Scheduled,2,0
lead:00002499,0,1,1,2,phone,email,email,1,1,23.1,high_fast,fresh,1.3,phone_New_Lead,1,0
lead:00002500,0,2,1,3,phone,email,email,1,1,1732.4,high_slow,fresh,3.0,phone_New_Lead,1,0
lead:00002501,4,3,4,11,email,whatsapp,email,1,2,1657.9,high_slow,cold,5.8,email_Contract_Sent,5,1
lead:00002502,1,3,2,6,phone,email,email,1,3,94.1,low_fast,active,3.5,phone_Proposal_Sent,3,1
lead:00002503,9,4,1,14,whatsapp,whatsapp,email,1,2,580.6,low_slow,stale,6.4,whatsapp_Closed,2,1
lead:00002504,1,3,3,7,phone,whatsapp,whatsapp,1,2,74.6,low_fast,cold,3.7,phone_Contract_Sent,1,1
lead:00002505,0,0,2,2,email,email,email,0,0,369.9,low_slow,cold,1.9,email_Nurturing,0,1
lead:00002506,5,3,2,10,whatsapp,email,email,1,1,825.6,high_slow,cold,4.8,whatsapp_Follow_Up__Negot.,2,1
lead:00002507,2,3,2,7,phone,whatsapp,phone,1,2,270.3,medium_medium,active,4.0,phone_Quotation,1,1
lead:00002508,4,2,3,9,whatsapp,email,email,1,3,668.9,high_slow,active,4.9,whatsapp_Follow_Up__Negot.,5,1
lead:00002509,0,8,1,9,phone,phone,phone,1,2,34.1,low_fast,active,4.2,phone_Manual_Follow_Up,0,0
lead:00002510,6,5,5,16,whatsapp,whatsapp,whatsapp,1,3,464.4,low_slow,stale,7.2,whatsapp_Contract_Sent,4,1
lead:00002511,0,6,1,7,phone,phone,email,1,2,49.9,low_fast,active,3.8,phone_New_Lead,2,1
lead:00002512,1,2,2,5,phone,whatsapp,whatsapp,1,2,409.1,low_slow,active,3.4,phone_Sales_Follow_Up,2,1
lead:00002513,4,4,3,11,whatsapp,whatsapp,whatsapp,1,1,210.7,medium_medium,active,5.1,whatsapp_Quotation,3,1
lead:00002514,3,5,4,12,phone,whatsapp,whatsapp,1,1,462.3,low_slow,active,5.2,phone_Closed,5,1
lead:00002515,1,0,3,4,email,email,whatsapp,1,2,410.3,low_slow,cold,2.8,email_Nurturing,1,1
lead:00002516,7,4,4,15,whatsapp,phone,email,1,2,494.1,low_slow,stale,6.2,whatsapp_Closed,6,1
lead:00002517,3,2,4,9,email,email,whatsapp,1,1,163.3,medium_medium,cold,4.2,email_Demo_Scheduled,0,1
lead:00002518,9,1,3,13,whatsapp,whatsapp,whatsapp,1,1,1034.9,high_slow,stale,5.5,whatsapp_Quotation,0,0
lead:00002519,7,3,3,13,whatsapp,whatsapp,whatsapp,1,1,594.7,low_slow,cold,5.5,whatsapp_Contract_Sent,1,1
lead:00002520,5,4,4,13,whatsapp,phone,email,1,2,696.6,high_slow,fresh,5.9,whatsapp_Contract_Sent,5,1
lead:00002521,2,2,2,6,email,email,email,1,1,229.5,medium_medium,cold,3.6,email_Closed,7,1
lead:00002522,0,0,5,5,email,email,email,0,0,261.9,medium_medium,stale,2.6,email_Nurturing,0,0
lead:00002523,1,2,0,3,phone,whatsapp,phone,1,1,18.2,high_fast,fresh,1.8,phone_New_Lead,0,0
lead:00002524,2,1,4,7,email,email,phone,1,1,299.0,medium_medium,stale,3.8,email_Quotation,2,0
lead:00002525,7,2,3,12,whatsapp,whatsapp,whatsapp,1,3,436.9,low_slow,cold,5.6,whatsapp_Follow_Up__Negot.,5,1
lead:00002526,1,0,1,2,whatsapp,whatsapp,whatsapp,1,1,11.9,high_fast,stale,1.4,whatsapp_Lost,0,0
lead:00002527,6,5,5,16,whatsapp,phone,phone,1,2,585.1,low_slow,fresh,6.9,whatsapp_Contract_Sent,4,1
lead:00002528,1,0,4,5,email,email,email,1,1,177.1,medium_medium,active,2.6,email_Sales_Follow_Up,1,1
lead:00002529,9,4,1,14,whatsapp,whatsapp,whatsapp,1,1,235.8,medium_medium,fresh,6.0,whatsapp_Contract_Sent,1,1
lead:00002530,0,2,0,2,phone,phone,phone,0,0,14.8,high_fast,fresh,1.6,phone_New_Lead,1,0
lead:00002531,10,1,3,14,whatsapp,whatsapp,whatsapp,1,1,582.3,low_slow,active,5.9,whatsapp_Follow_Up__Negot.,1,1
lead:00002532,3,2,3,8,email,email,whatsapp,1,1,1904.3,high_slow,stale,4.7,email_Manual_Follow_Up,1,0
lead:00002533,2,8,2,12,phone,phone,phone,1,2,40.4,low_fast,active,5.1,phone_Manual_Follow_Up,2,0
lead:00002534,4,2,5,11,email,whatsapp,email,1,3,359.0,low_slow,stale,5.2,email_Follow_Up__Negot.,2,1
lead:00002535,0,0,1,1,email,email,email,0,0,1.9,high_fast,stale,0.5,email_New_Lead,0,0
lead:00002536,0,1,1,2,phone,phone,email,1,1,9.9,high_fast,cold,1.5,phone_Nurturing,0,0
lead:00002537,1,0,1,2,whatsapp,whatsapp,email,1,1,7.5,high_fast,cold,1.4,whatsapp_Lost,1,0
lead:00002538,0,0,1,1,email,email,email,0,0,6.4,high_fast,stale,0.5,email_New_Lead,0,0
lead:00002539,2,3,1,6,phone,email,whatsapp,1,3,179.5,medium_medium,active,3.8,phone_Closed,5,1
lead:00002540,3,1,3,7,whatsapp,email,phone,1,1,1956.1,high_slow,active,4.3,whatsapp_Closed,5,1
lead:00002541,2,1,5,8,email,whatsapp,whatsapp,1,2,180.3,medium_medium,cold,3.9,email_Nurturing,2,0
lead:00002542,0,1,2,3,email,email,phone,1,1,528.0,low_slow,cold,2.9,email_Lost,0,0
lead:00002543,5,4,2,11,whatsapp,email,whatsapp,1,2,755.1,high_slow,active,5.6,whatsapp_Quotation,5,1
lead:00002544,2,2,3,7,email,email,email,1,1,432.9,low_slow,stale,3.7,email_Quotation,0,1
lead:00002545,4,2,2,8,whatsapp,email,phone,1,2,195.0,medium_medium,fresh,4.4,whatsapp_Sales_Qualified,1,1
lead:00002546,2,5,0,7,phone,phone,whatsapp,1,3,42.6,low_fast,fresh,4.1,phone_Manual_Follow_Up,0,1
lead:00002547,0,1,0,1,phone,phone,phone,0,0,44.5,low_fast,stale,1.6,phone_Nurturing,1,0
lead:00002548,5,0,8,13,email,email,email,1,1,710.8,high_slow,active,5.1,email_Nurturing,1,1
lead:00002549,0,1,6,7,email,email,email,1,1,409.6,low_slow,stale,3.5,email_Demo_Scheduled,2,0
lead:00002550,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,19.9,high_fast,stale,1.1,whatsapp_Nurturing,0,0
lead:00002551,2,2,3,7,email,email,email,1,1,1866.8,high_slow,cold,4.3,email_Manual_Follow_Up,2,0
lead:00002552,3,2,3,8,whatsapp,whatsapp,whatsapp,1,3,176.4,medium_medium,active,4.4,whatsapp_Contract_Sent,5,1
lead:00002553,1,1,0,2,whatsapp,whatsapp,whatsapp,1,1,1.5,high_fast,active,1.1,whatsapp_Sales_Qualified,1,0
lead:00002554,0,2,0,2,phone,phone,phone,0,0,13.2,high_fast,fresh,1.6,phone_New_Lead,1,0
lead:00002555,4,1,3,8,whatsapp,whatsapp,phone,1,1,160.1,medium_medium,active,3.5,whatsapp_Closed,3,1
lead:00002556,1,1,0,2,phone,phone,phone,1,1,16.5,high_fast,stale,1.6,phone_New_Lead,0,0
lead:00002557,0,1,0,1,phone,phone,phone,0,0,13.2,high_fast,active,0.8,phone_New_Lead,1,1
lead:00002558,7,2,1,10,whatsapp,whatsapp,phone,1,2,149.8,medium_medium,stale,4.9,whatsapp_Closed,4,1
lead:00002559,1,5,0,6,phone,phone,phone,1,2,0.7,high_fast,fresh,2.6,phone_Sales_Follow_Up,3,0
lead:00002560,2,0,2,4,whatsapp,whatsapp,whatsapp,1,2,585.1,low_slow,stale,3.2,whatsapp_Sales_Follow_Up,2,0
lead:00002561,5,2,1,8,whatsapp,whatsapp,whatsapp,1,2,483.3,low_slow,cold,4.5,whatsapp_Contract_Sent,2,1
lead:00002562,5,4,1,10,whatsapp,whatsapp,email,1,2,325.0,low_slow,active,5.0,whatsapp_Follow_Up__Negot.,2,1
lead:00002563,4,1,4,9,email,whatsapp,email,1,1,319.9,low_slow,stale,4.5,email_Proposal_Sent,1,0
lead:00002564,1,7,0,8,phone,phone,phone,1,3,28.2,low_fast,stale,4.1,phone_Sales_Qualified,0,0
lead:00002565,5,2,1,8,whatsapp,whatsapp,whatsapp,1,2,175.3,medium_medium,active,4.1,whatsapp_Closed,5,1
lead:00002566,6,2,3,11,whatsapp,whatsapp,phone,1,3,91.3,low_fast,stale,5.1,whatsapp_Quotation,8,1
lead:00002567,0,0,1,1,email,email,email,0,0,39.0,low_fast,active,1.0,email_Sales_Follow_Up,1,0
lead:00002568,3,2,1,6,whatsapp,email,phone,1,3,930.1,high_slow,active,4.0,whatsapp_Manual_Follow_Up,0,1
lead:00002569,5,2,5,12,email,whatsapp,whatsapp,1,1,1072.5,high_slow,active,5.6,email_Quotation,0,1
lead:00002570,5,0,6,11,email,whatsapp,email,1,3,1122.8,high_slow,stale,5.4,email_Contract_Sent,0,0
lead:00002571,4,2,1,7,whatsapp,whatsapp,phone,1,1,578.1,low_slow,fresh,3.9,whatsapp_Quotation,3,1
lead:00002572,0,0,1,1,email,email,email,0,0,21.7,high_fast,fresh,1.0,email_Closed,0,0
lead:00002573,1,1,1,3,whatsapp,whatsapp,whatsapp,1,1,792.1,high_slow,stale,3.0,whatsapp_Manual_Follow_Up,2,0
lead:00002574,0,1,3,4,email,email,email,1,2,644.5,high_slow,active,3.1,email_Proposal_Sent,1,0
lead:00002575,1,0,1,2,whatsapp,email,email,1,1,8.2,high_fast,cold,1.5,whatsapp_New_Lead,1,0
lead:00002576,0,1,0,1,phone,phone,phone,0,0,17.9,high_fast,stale,1.2,phone_New_Lead,0,0
lead:00002577,6,3,3,12,whatsapp,whatsapp,whatsapp,1,3,312.0,low_slow,stale,5.6,whatsapp_Quotation,5,1
lead:00002578,3,1,1,5,whatsapp,email,email,1,2,450.8,low_slow,active,3.7,whatsapp_Nurturing,1,0
lead:00002579,1,0,2,3,email,whatsapp,email,1,1,361.5,low_slow,active,2.4,email_Manual_Follow_Up,2,0
lead:00002580,6,2,2,10,whatsapp,whatsapp,whatsapp,1,3,817.8,high_slow,cold,5.2,whatsapp_Follow_Up__Negot.,2,0
lead:00002581,1,1,0,2,whatsapp,whatsapp,phone,1,1,22.5,high_fast,fresh,1.7,whatsapp_Nurturing,1,0
lead:00002582,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,41.4,low_fast,stale,1.5,whatsapp_Follow_Up__Negot.,1,1
lead:00002583,5,1,7,13,email,whatsapp,phone,1,3,752.6,high_slow,stale,5.9,email_Manual_Follow_Up,0,0
lead:00002584,0,1,4,5,email,email,email,1,1,397.3,low_slow,active,3.2,email_Contract_Sent,2,1
lead:00002585,5,1,5,11,email,email,whatsapp,1,2,738.9,high_slow,stale,5.3,email_Manual_Follow_Up,1,1
lead:00002586,10,2,4,16,whatsapp,whatsapp,phone,1,1,1051.3,high_slow,stale,6.6,whatsapp_Lost,1,0
lead:00002587,1,2,4,7,email,whatsapp,phone,1,2,945.2,high_slow,cold,4.0,email_Sales_Follow_Up,2,0
lead:00002588,0,5,2,7,phone,phone,phone,1,2,42.0,low_fast,cold,3.7,phone_Manual_Follow_Up,1,1
lead:00002589,2,1,1,4,whatsapp,email,phone,1,1,837.8,high_slow,stale,3.3,whatsapp_Lost,2,0
lead:00002590,1,3,0,4,phone,phone,phone,1,2,1.3,high_fast,fresh,2.2,phone_Nurturing,1,0
lead:00002591,6,4,3,13,whatsapp,whatsapp,whatsapp,1,1,204.0,medium_medium,stale,5.3,whatsapp_Closed,3,1
lead:00002592,8,2,3,13,whatsapp,email,phone,1,1,756.6,high_slow,cold,5.8,whatsapp_Nurturing,1,0
lead:00002593,9,1,1,11,whatsapp,whatsapp,whatsapp,1,1,287.6,medium_medium,cold,5.0,whatsapp_Follow_Up__Negot.,2,1
lead:00002594,0,1,3,4,email,email,email,1,2,647.3,high_slow,cold,3.3,email_Quotation,0,0
lead:00002595,1,2,0,3,phone,whatsapp,whatsapp,1,1,17.0,high_fast,fresh,1.7,phone_Sales_Qualified,1,0
lead:00002596,2,3,2,7,phone,email,whatsapp,1,1,217.7,medium_medium,stale,3.6,phone_Contract_Sent,4,1
lead:00002597,5,4,3,12,whatsapp,email,email,1,3,451.2,low_slow,active,5.8,whatsapp_Follow_Up__Negot.,5,1
lead:00002598,12,0,8,20,whatsapp,whatsapp,whatsapp,1,2,660.7,high_slow,fresh,7.6,whatsapp_Lost,1,0
lead:00002599,8,1,8,17,whatsapp,email,email,1,2,515.9,low_slow,stale,6.4,whatsapp_Manual_Follow_Up,0,0
lead:00002600,0,1,6,7,email,email,phone,1,3,397.1,low_slow,stale,4.1,email_Demo_Scheduled,2,0
lead:00002601,7,4,2,13,whatsapp,whatsapp,whatsapp,1,3,489.4,low_slow,stale,6.1,whatsapp_Follow_Up__Negot.,4,1
lead:00002602,3,3,3,9,phone,whatsapp,email,1,2,398.7,low_slow,cold,4.8,phone_Follow_Up__Negot.,4,1
lead:00002603,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,11.0,high_fast,fresh,1.2,whatsapp_Sales_Qualified,0,0
lead:00002604,6,0,3,9,whatsapp,email,email,1,2,943.4,high_slow,stale,4.5,whatsapp_Nurturing,1,0
lead:00002605,11,1,3,15,whatsapp,whatsapp,phone,1,2,532.5,low_slow,stale,6.2,whatsapp_Manual_Follow_Up,1,0
lead:00002606,4,1,3,8,whatsapp,whatsapp,whatsapp,1,3,98.6,medium_medium,fresh,4.1,whatsapp_Quotation,4,1
lead:00002607,0,5,0,5,phone,phone,phone,0,0,41.2,low_fast,active,2.8,phone_New_Lead,0,0
lead:00002608,0,0,1,1,email,email,email,0,0,18.5,high_fast,cold,0.9,email_Lost,1,0
lead:00002609,3,0,4,7,email,email,email,1,1,338.0,low_slow,stale,3.4,email_Quotation,0,1
lead:00002610,6,4,3,13,whatsapp,phone,whatsapp,1,3,431.7,low_slow,stale,5.9,whatsapp_Closed,5,1
lead:00002611,4,5,5,14,email,phone,phone,1,1,773.2,high_slow,cold,6.1,email_Closed,4,1
lead:00002612,4,1,1,6,whatsapp,whatsapp,whatsapp,1,2,250.9,medium_medium,active,3.6,whatsapp_Contract_Sent,4,1
lead:00002613,5,3,4,12,whatsapp,phone,phone,1,1,479.9,low_slow,stale,5.3,whatsapp_Quotation,3,1
lead:00002614,8,2,8,18,whatsapp,whatsapp,whatsapp,1,2,513.3,low_slow,cold,7.1,whatsapp_Quotation,1,0
lead:00002615,1,1,1,3,phone,whatsapp,whatsapp,1,1,14.9,high_fast,cold,1.9,phone_New_Lead,1,0
lead:00002616,4,5,1,10,phone,phone,phone,1,1,342.8,low_slow,cold,4.8,phone_Follow_Up__Negot.,4,1
lead:00002617,4,1,4,9,email,email,whatsapp,1,1,167.1,medium_medium,cold,4.1,email_Quotation,4,1
lead:00002618,0,0,6,6,email,email,email,0,0,587.0,low_slow,cold,2.7,email_Lost,0,0
lead:00002619,5,0,6,11,email,email,email,1,2,971.2,high_slow,cold,5.0,email_Manual_Follow_Up,1,0
lead:00002620,2,0,3,5,email,whatsapp,whatsapp,1,1,498.7,low_slow,stale,2.8,email_Sales_Follow_Up,2,0
lead:00002621,5,2,2,9,whatsapp,phone,phone,1,3,569.6,low_slow,active,5.1,whatsapp_Sales_Follow_Up,5,1
lead:00002622,3,2,4,9,email,whatsapp,whatsapp,1,2,259.6,medium_medium,active,4.5,email_Contract_Sent,4,1
lead:00002623,6,3,3,12,whatsapp,email,email,1,2,240.2,medium_medium,active,5.4,whatsapp_Quotation,5,1
lead:00002624,8,2,6,16,whatsapp,whatsapp,phone,1,2,1202.7,high_slow,fresh,6.7,whatsapp_New_Lead,1,0
lead:00002625,0,0,6,6,email,email,email,0,0,454.8,low_slow,stale,3.1,email_Lost,2,0
lead:00002626,3,2,3,8,email,email,email,1,2,707.8,high_slow,cold,4.2,email_Nurturing,2,0
lead:00002627,0,2,0,2,phone,phone,phone,0,0,11.5,high_fast,fresh,1.1,phone_Sales_Qualified,0,0
lead:00002628,1,0,1,2,whatsapp,email,email,1,1,1.1,high_fast,active,0.7,whatsapp_Sales_Qualified,0,0
lead:00002629,0,2,1,3,phone,phone,phone,1,1,23.2,high_fast,active,2.2,phone_Sales_Qualified,0,0
lead:00002630,10,0,8,18,whatsapp,email,whatsapp,1,2,590.7,low_slow,stale,6.7,whatsapp_Nurturing,0,0
lead:00002631,3,2,3,8,whatsapp,email,whatsapp,1,1,155.7,medium_medium,fresh,3.7,whatsapp_Proposal_Sent,3,1
lead:00002632,8,0,3,11,whatsapp,whatsapp,email,1,2,995.9,high_slow,stale,5.0,whatsapp_Nurturing,0,0
lead:00002633,0,1,6,7,email,email,email,1,2,320.5,low_slow,stale,3.6,email_Quotation,1,1
lead:00002634,5,2,2,9,whatsapp,email,email,1,2,284.8,medium_medium,active,4.3,whatsapp_Contract_Sent,4,1
lead:00002635,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,15.7,high_fast,active,1.2,whatsapp_New_Lead,1,0
lead:00002636,2,5,2,9,phone,phone,phone,1,3,1466.5,high_slow,cold,5.4,phone_Sales_Qualified,3,1
lead:00002637,3,3,5,11,email,whatsapp,whatsapp,1,3,631.4,high_slow,active,5.2,email_Closed,4,1
lead:00002638,0,1,0,1,phone,phone,phone,0,0,1400.1,high_slow,active,2.0,phone_Nurturing,0,0
lead:00002639,10,2,4,16,whatsapp,email,email,1,2,1767.7,high_slow,stale,6.9,whatsapp_Lost,1,0
lead:00002640,3,1,4,8,email,email,email,1,2,703.6,high_slow,stale,4.4,email_Sales_Follow_Up,1,0
lead:00002641,7,3,1,11,whatsapp,whatsapp,phone,1,1,174.6,medium_medium,stale,4.7,whatsapp_Follow_Up__Negot.,5,1
lead:00002642,6,4,3,13,whatsapp,whatsapp,whatsapp,1,1,351.0,low_slow,stale,5.7,whatsapp_Closed,4,1
lead:00002643,1,4,0,5,phone,phone,whatsapp,1,2,65.7,low_fast,fresh,3.3,phone_Sales_Qualified,2,1
lead:00002644,3,2,3,8,email,email,whatsapp,1,3,225.6,medium_medium,fresh,4.4,email_Demo_Scheduled,2,1
lead:00002645,2,1,2,5,whatsapp,email,email,1,2,341.9,low_slow,fresh,3.5,whatsapp_Contract_Sent,4,1
lead:00002646,2,2,3,7,email,whatsapp,phone,1,1,121.4,medium_medium,active,3.5,email_Contract_Sent,4,1
lead:00002647,9,4,1,14,whatsapp,whatsapp,phone,1,2,109.5,medium_medium,stale,6.0,whatsapp_Quotation,2,1
lead:00002648,0,1,3,4,email,email,phone,1,1,231.9,medium_medium,stale,2.6,email_Nurturing,2,0
lead:00002649,3,3,1,7,phone,email,phone,1,2,82.6,low_fast,cold,3.5,phone_Closed,7,1
lead:00002650,1,6,1,8,phone,phone,whatsapp,1,2,16.9,high_fast,stale,4.0,phone_Sales_Qualified,0,0
lead:00002651,7,2,3,12,whatsapp,whatsapp,whatsapp,1,2,686.4,high_slow,active,5.5,whatsapp_Follow_Up__Negot.,3,1
lead:00002652,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,17.6,high_fast,stale,1.0,whatsapp_Lost,1,0
lead:00002653,2,1,2,5,email,email,email,1,1,228.8,medium_medium,active,2.8,email_Quotation,4,1
lead:00002654,0,2,0,2,phone,phone,phone,0,0,20.9,high_fast,active,1.6,phone_New_Lead,0,1
lead:00002655,1,0,3,4,email,email,email,1,2,369.8,low_slow,active,2.7,email_Sales_Follow_Up,3,0
lead:00002656,1,8,2,11,phone,phone,phone,1,2,45.8,low_fast,active,4.9,phone_New_Lead,3,1
lead:00002657,5,2,3,10,whatsapp,whatsapp,phone,1,2,1466.1,high_slow,stale,5.0,whatsapp_Contract_Sent,7,1
lead:00002658,0,3,0,3,phone,phone,phone,0,0,64.9,low_fast,cold,2.2,phone_Sales_Follow_Up,1,1
lead:00002659,9,2,3,14,whatsapp,email,whatsapp,1,1,618.1,high_slow,active,6.0,whatsapp_Quotation,0,0
lead:00002660,3,2,5,10,email,whatsapp,whatsapp,1,3,193.2,medium_medium,cold,4.9,email_Proposal_Sent,1,0
lead:00002661,4,2,4,10,whatsapp,whatsapp,whatsapp,1,3,882.6,high_slow,stale,4.9,whatsapp_Contract_Sent,5,1
lead:00002662,1,4,0,5,phone,phone,phone,1,2,64.3,low_fast,cold,3.4,phone_New_Lead,3,0
lead:00002663,2,2,3,7,email,email,phone,1,2,249.7,medium_medium,cold,3.7,email_Quotation,0,0
lead:00002664,2,1,5,8,email,whatsapp,whatsapp,1,2,446.7,low_slow,stale,4.1,email_Nurturing,1,1
lead:00002665,0,0,2,2,email,email,email,0,0,572.8,low_slow,stale,1.9,email_Nurturing,0,0
lead:00002666,2,1,1,4,whatsapp,whatsapp,email,1,2,1228.3,high_slow,stale,3.5,whatsapp_Manual_Follow_Up,1,0
lead:00002667,7,4,2,13,whatsapp,phone,phone,1,1,596.4,low_slow,active,5.7,whatsapp_Follow_Up__Negot.,3,1
lead:00002668,6,6,2,14,phone,phone,phone,1,3,877.8,high_slow,active,7.0,phone_Follow_Up__Negot.,3,1
lead:00002669,1,3,4,8,email,whatsapp,phone,1,2,294.2,medium_medium,stale,4.0,email_Quotation,1,1
lead:00002670,3,1,4,8,email,email,whatsapp,1,2,244.0,medium_medium,cold,4.1,email_Contract_Sent,2,1
lead:00002671,5,5,3,13,phone,email,email,1,3,659.9,high_slow,cold,6.2,phone_Follow_Up__Negot.,3,1
lead:00002672,4,2,1,7,whatsapp,email,email,1,3,83.2,low_fast,stale,3.9,whatsapp_Quotation,6,1
