product_model,product_category,product_type,product_complexity,capacity_value,capacity_unit,capacity_bin,product_x_capacity,product_base_price_aed,product_vat_percent,quantity,subtotal,tax_amount,total_price_with_tax,price_tier,capacity_price_ratio,installation_charge,installation_is_free,quotation_sent,quotation_revision_count,quotation_sent_via,has_feedback,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,days_in_pipeline,pipeline_velocity,sale_closed
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.0,0.2731615765227777,0.2731615765227777,0.27316157652277767,1.0,4.459857604431176e-05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29374999999999996,1.0,0.0,0.6759776536312849,0.026976521322472455,0.7679
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.0,0.1417846783825286,0.1417846783825286,0.1417846783825286,0.5,4.2129678486125304e-05,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5812499999999998,1.0,0.0,0.6536312849162011,0.02338284619070436,0.7177
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.07142857142857142,0.6041631120969119,0.6041631120969119,0.6041631120969119,1.0,1.8990318226592822e-05,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.9843749999999998,1.0,1.0,0.6424581005586593,0.017153809295639675,0.7632
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.0,0.21173861115850537,0.21173861115850537,0.21173861115850537,1.0,4.2724311291599044e-05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6468750000000001,1.0,1.0,0.6256983240223464,0.027168183996166752,0.8794
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.07142857142857142,0.5495649206620031,0.5495649206620031,0.5495649206620031,1.0,1.8364447675240542e-05,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.79375,0.4,0.0,0.28491620111731847,0.022472448490656445,0.3072
20,1,4,0.0,0.0017918159846653885,1,6,20,0.002060793405461102,0.0,0.3571428571428571,0.02030370243985668,0.02030370243985668,0.020303702439856682,0.0,0.0006850694266934714,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.41562500000000013,0.1,0.0,0.2011173184357542,0.012937230474365118,0.482
20,1,4,0.0,0.0017918159846653885,1,6,20,0.002060793405461102,0.0,0.07142857142857142,0.004606722402320424,0.004606722402320424,0.004606722402320424,0.0,0.0020709498727356384,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.559375,0.1,0.0,0.2011173184357542,0.014087206516530906,0.256
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.3968750000000001,0.4,0.0,0.38547486033519557,0.023574508864398658,0.265
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.07142857142857142,0.42671898993345847,0.42671898993345847,0.4267189899334584,1.0,1.7427315298884184e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2437499999999999,0.1,0.0,0.0782122905027933,0.05246765692381409,0.3933
13,1,1,0.0,0.9999999999999999,0,0,13,0.01648634724368882,0.0,0.5714285714285714,0.07507251322299949,0.07507251322299949,0.07507251322299949,0.5,0.11110411521958673,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5156249999999998,1.0,0.0,0.6033519553072626,0.024293243890752277,0.8453
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.5714285714285714,0.08428595802764033,0.08428595802764033,0.08428595802764034,0.5,0.0010277129143338912,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.670391061452514,0.013368471490177291,0.7791
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.07142857142857142,0.6655860774611841,0.6655860774611841,0.6655860774611841,1.0,1.9233526390932928e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5718749999999999,0.4,0.0,0.0670391061452514,0.030426449448969814,0.1908
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.07142857142857142,0.07183074560655178,0.07183074560655178,0.07183074560655178,0.5,1.6277096870284885e-05,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.4906250000000001,0.1,0.0,0.11731843575418995,0.02620987062769526,0.2777
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.0,0.11960416311209691,0.11960416311209691,0.11960416311209691,0.5,3.6400899018756355e-05,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9593749999999999,0.1,1.0,0.0782122905027933,0.052515572592237665,0.5075
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.2857142857142857,0.07353693908889268,0.07353693908889268,0.07353693908889268,0.5,1.5741592655224135e-06,0.6666666666666667,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0000000000000002,0.4,0.0,0.4357541899441341,0.03842836607570676,0.5803
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.07142857142857142,0.6041631120969119,0.6041631120969119,0.6041631120969119,1.0,1.8990318226592822e-05,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5031250000000003,1.0,0.0,0.6368715083798883,0.018974604695735503,0.8405
16,1,3,1.0,0.0061671805983831976,1,1,16,0.013910355486862442,0.0,0.2857142857142857,0.03600068247739294,0.03600068247739294,0.03600068247739294,0.5,0.0013780096497145549,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.390625,0.35,0.0,0.664804469273743,0.013368471490177291,0.5089
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.6428571428571428,0.09401126087698344,0.09401126087698344,0.09401126087698346,0.5,0.0009241542085776066,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.8843750000000001,0.4,0.0,0.02793296089385475,0.1100143747005271,0.1686
14,1,2,0.5,0.004083673639469956,1,3,14,0.008758371973209684,0.0,0.14285714285714285,0.015185121992833988,0.015185121992833988,0.015185121992833988,0.0,0.0019597368036053282,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35312500000000013,0.4,0.0,0.30726256983240224,0.011547676090081456,0.431
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.0,0.17249616106466473,0.17249616106466473,0.17249616106466473,1.0,4.3707184652991845e-05,1.0,0.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.44687500000000013,1.0,0.0,0.6312849162011174,0.025155725922376623,0.9671
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.3571428571428571,0.22197577205255076,0.22197577205255076,0.22197577205255076,1.0,1.7850140502026185e-07,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.7812500000000002,0.4,0.0,0.4134078212290503,0.027216099664590328,0.4298
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.0,0.2731615765227777,0.2731615765227777,0.27316157652277767,1.0,4.459857604431176e-05,1.0,0.0,1.0,0.6666666666666667,0.5,1.0,1.0,0.590625,1.0,0.0,0.5977653631284916,0.028845232390991862,0.8019
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.4285714285714286,0.02183927657396349,0.02183927657396349,0.02183927657396349,0.0,0.0004980858580334058,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.31562500000000004,0.1,0.0,0.11731843575418995,0.034259702922855774,0.3484
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.2857142857142857,0.07353693908889268,0.07353693908889268,0.07353693908889268,0.5,1.5741592655224135e-06,0.6666666666666667,0.0,1.0,0.0,0.5,0.0,0.0,0.71875,1.0,0.0,0.6312849162011174,0.02846190704360326,0.8524
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.6428571428571428,0.09401126087698344,0.09401126087698344,0.09401126087698346,0.5,0.0009241542085776066,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.70625,0.4,0.0,0.08379888268156425,0.02084331576425491,0.1911
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.2857142857142857,0.2697491895580959,0.2697491895580959,0.26974918955809585,1.0,2.090697706299787e-06,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.903125,1.0,0.0,0.5810055865921788,0.026018207954000963,0.7964
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.21428571428571427,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,3.1974064174253943e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.043749999999999956,0.4,0.0,0.10614525139664804,0.014566363200766649,0.2189
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.0,0.3004606722402321,0.3004606722402321,0.30046067224023204,1.0,4.58514327807977e-05,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5718749999999999,1.0,0.0,0.6927374301675978,0.019837086727359843,0.8591
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.07142857142857142,0.07183074560655178,0.07183074560655178,0.07183074560655178,0.5,1.6277096870284885e-05,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.89375,0.4,1.0,0.3687150837988827,0.02367034020124581,0.5841
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.0,0.05135642381846101,0.05135642381846101,0.05135642381846101,0.5,4.1934442574384396e-05,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.89375,0.4,0.0,0.39664804469273746,0.019932918064206995,0.4305
13,1,1,0.0,0.9999999999999999,0,0,13,0.01648634724368882,0.0,0.5714285714285714,0.07507251322299949,0.07507251322299949,0.07507251322299949,0.5,0.11110411521958673,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.06874999999999987,1.0,0.0,0.5698324022346369,0.03555342597029229,0.8376
22,1,2,0.5,0.003458621551795983,1,3,22,0.0072127769191138585,0.0,0.7142857142857143,0.05869305579252687,0.05869305579252687,0.05869305579252687,0.5,0.0004897230672082066,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.1781250000000001,0.4,0.0,0.13966480446927373,0.0034499281264973626,0.1825
16,1,3,1.0,0.0061671805983831976,1,1,16,0.013910355486862442,0.0,0.5,0.05954615253369733,0.05954615253369733,0.05954615253369733,0.5,0.000858305040265633,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.06562499999999982,0.4,0.0,0.446927374301676,0.03617632965979876,0.5051
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.07142857142857142,0.6655860774611841,0.6655860774611841,0.6655860774611841,1.0,1.9233526390932928e-05,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.7562500000000003,0.1,1.0,0.0670391061452514,0.06530905606133205,0.4176
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.9000000000000001,0.4,0.0,0.0223463687150838,0.11341638715860089,0.1273
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.07142857142857142,0.5495649206620031,0.5495649206620031,0.5495649206620031,1.0,1.8364447675240542e-05,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.47812500000000013,1.0,0.0,0.670391061452514,0.02649736463823671,0.9464
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.0,0.07012455212421088,0.07012455212421088,0.07012455212421088,0.5,4.1548433286028085e-05,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.8281250000000002,1.0,1.0,0.6368715083798883,0.017776712985146142,0.7393
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5093749999999999,0.4,0.0,0.1229050279329609,0.009726880689985624,0.193
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.0,0.11960416311209691,0.11960416311209691,0.11960416311209691,0.5,3.6400899018756355e-05,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.628125,1.0,0.0,0.6871508379888268,0.017441303306181124,0.829
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.07142857142857142,0.5495649206620031,0.5495649206620031,0.5495649206620031,1.0,1.8364447675240542e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0000000000000002,0.1,0.0,0.1005586592178771,0.04216578821274557,0.185
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.0,0.05135642381846101,0.05135642381846101,0.05135642381846101,0.5,4.1934442574384396e-05,0.8333333333333334,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.6499999999999999,1.0,0.0,0.6033519553072626,0.013751796837565885,0.7718
20,1,4,0.0,0.0017918159846653885,1,6,20,0.002060793405461102,0.0,0.3571428571428571,0.02030370243985668,0.02030370243985668,0.020303702439856682,0.0,0.0006850694266934714,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10624999999999996,0.1,0.0,0.1340782122905028,0.030234786775275517,0.4406
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.21428571428571427,0.14690325882955127,0.14690325882955127,0.14690325882955127,0.5,4.203708088227106e-06,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.6424581005586593,0.02208912314326785,0.7102
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.07142857142857142,0.42671898993345847,0.42671898993345847,0.4267189899334584,1.0,1.7427315298884184e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2281249999999999,0.4,0.0,0.0,0.6389075227599426,0.1984
15,1,3,1.0,0.005125427118926576,1,1,15,0.011334363730036063,0.0,0.7142857142857143,0.07370755843712677,0.07370755843712677,0.07370755843712677,0.5,0.0005811023989732028,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.24687499999999996,1.0,1.0,0.664804469273743,0.01945376137997125,0.9189
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.4285714285714286,0.0648353523289541,0.0648353523289541,0.0648353523289541,0.5,0.0013235934963941288,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.5625,1.0,0.0,0.659217877094972,0.013991375179683758,0.8234
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.07142857142857142,0.3482340897457772,0.3482340897457772,0.34823408974577713,1.0,1.7918194162689894e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.9000000000000001,0.4,0.0,0.3128491620111732,0.021849544801149978,0.612
17,1,4,0.0,0.0009584132011000917,1,6,17,0.0,0.0,0.21428571428571427,0.009725302849343115,0.009725302849343115,0.009725302849343117,0.0,0.0006911473995344112,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.26249999999999996,1.0,0.0,0.6983240223463687,0.0171058936272161,0.9659
13,1,1,0.0,0.9999999999999999,0,0,13,0.01648634724368882,0.0,0.21428571428571427,0.0315645794233066,0.0315645794233066,0.03156457942330661,0.5,0.24999409718166274,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.059374999999999956,0.2,0.0,0.2569832402234637,0.020939147101102062,0.2901
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.0,0.0003412386964681798,0.0003412386964681798,0.00034123869646817935,0.0,0.00353382355293195,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.47812500000000013,0.4,0.0,0.3575418994413408,0.012458073790129375,0.2961
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.0,0.07012455212421088,0.07012455212421088,0.07012455212421088,0.5,4.1548433286028085e-05,0.8333333333333334,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.8406250000000004,1.0,0.0,0.5921787709497207,0.026832774317201727,0.8185
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.14285714285714285,0.3652960245691862,0.3652960245691862,0.36529602456918614,1.0,6.886807332437876e-06,1.0,0.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.4968750000000002,0.35,0.0,0.5418994413407822,0.018878773358888358,0.335
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.07142857142857142,0.3482340897457772,0.3482340897457772,0.34823408974577713,1.0,1.7918194162689894e-05,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.79375,1.0,0.0,0.6480446927374302,0.024676569238140877,0.4045
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.3571428571428571,0.08889268042996076,0.08889268042996076,0.08889268042996076,0.5,0.0,0.6666666666666667,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.7562500000000003,1.0,1.0,0.6480446927374302,0.024293243890752277,0.7466
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.6428571428571428,0.09401126087698344,0.09401126087698344,0.09401126087698346,0.5,0.0009241542085776066,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0000000000000002,1.0,0.0,0.659217877094972,0.02012458073790129,0.7318
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.0,0.3311721549223682,0.3311721549223682,0.3311721549223682,1.0,4.633896474325929e-05,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7718750000000003,0.4,0.0,0.36312849162011174,0.034690943938667944,0.546
5,0,6,0.5,4.1670139178264846e-05,2,5,6,0.04688304997424008,0.0,0.2857142857142857,0.09059887391230166,0.09059887391230166,0.09059887391230166,0.5,3.72063866089103e-06,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.5000000000000002,0.4,0.0,0.37988826815642457,0.02395783421178726,0.4459
21,1,2,0.5,0.002625218768230686,1,3,21,0.003297269448737764,0.0,0.07142857142857142,0.0054256952738440545,0.0054256952738440545,0.0054256952738440545,0.0,0.002711146277474579,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7468750000000002,0.1,0.0,0.16201117318435754,0.02525155725922377,0.4617
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.14285714285714285,0.3652960245691862,0.3652960245691862,0.36529602456918614,1.0,6.886807332437876e-06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09687500000000004,1.0,1.0,0.6424581005586593,0.02127455678006708,0.7334
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.14285714285714285,0.6416993687084116,0.6416993687084116,0.6416993687084116,1.0,8.994239545458313e-06,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.95625,0.4,0.0,0.5307262569832403,0.014374700527072355,0.5436
15,1,3,1.0,0.005125427118926576,1,1,15,0.011334363730036063,0.0,0.4285714285714286,0.04572598532673605,0.04572598532673605,0.04572598532673605,0.5,0.0009176589887024319,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.690625,0.2,0.0,0.1452513966480447,0.052707235265931955,0.1555
22,1,2,0.5,0.003458621551795983,1,3,22,0.0072127769191138585,0.0,0.7142857142857143,0.05869305579252687,0.05869305579252687,0.05869305579252687,0.5,0.0004897230672082066,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.11250000000000004,1.0,0.0,0.6145251396648045,0.023143267848586488,0.8125
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.07142857142857142,0.6655860774611841,0.6655860774611841,0.6655860774611841,1.0,1.9233526390932928e-05,1.0,0.0,1.0,0.3333333333333333,0.5,0.0,1.0,0.7406250000000001,1.0,1.0,0.6256983240223464,0.021609966459032105,0.8414
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.0,0.2731615765227777,0.2731615765227777,0.27316157652277767,1.0,4.459857604431176e-05,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7906250000000001,1.0,0.0,0.6368715083798883,0.020459990416866317,0.7147
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.0,0.21173861115850537,0.21173861115850537,0.21173861115850537,1.0,4.2724311291599044e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0000000000000002,0.1,0.0,0.07262569832402235,0.06765692381408722,0.2898
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.14285714285714285,0.6416993687084116,0.6416993687084116,0.6416993687084116,1.0,8.994239545458313e-06,1.0,0.0,1.0,0.3333333333333333,0.5,0.0,1.0,0.08125000000000004,1.0,1.0,0.6536312849162011,0.017680881648298997,0.8707
5,0,6,0.5,4.1670139178264846e-05,2,5,6,0.04688304997424008,0.0,0.07142857142857142,0.03429448899505204,0.03429448899505204,0.03429448899505204,0.5,2.1106675509864277e-05,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.5874999999999999,0.2,0.0,0.25139664804469275,0.020747484427407765,0.1842
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.14285714285714285,0.21685719160552808,0.21685719160552808,0.21685719160552808,1.0,8.602652088195119e-06,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.5562499999999999,0.4,1.0,0.37988826815642457,0.01509343555342597,0.6665
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.0,0.17249616106466473,0.17249616106466473,0.17249616106466473,1.0,4.3707184652991845e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.15312499999999996,1.0,0.0,0.5642458100558659,0.03258265452803067,0.9012
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.4968750000000002,0.1,0.0,0.09497206703910614,0.04077623382846191,0.2645
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.14285714285714285,0.21685719160552808,0.21685719160552808,0.21685719160552808,1.0,8.602652088195119e-06,0.8333333333333334,0.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.27187499999999987,1.0,1.0,0.6312849162011174,0.01552467656923814,0.8384
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.21428571428571427,0.011090257635215834,0.011090257635215834,0.011090257635215834,0.0,0.0008775530698957239,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.17500000000000004,1.0,0.0,0.5865921787709497,0.025299472927647344,0.8821
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.0,0.00648353523289541,0.00648353523289541,0.006483535232895412,0.0,0.009312378137090793,0.0,1.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.328125,0.4,1.0,0.3240223463687151,0.02098706276952564,0.6312
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.07142857142857142,0.6041631120969119,0.6041631120969119,0.6041631120969119,1.0,1.8990318226592822e-05,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8875000000000004,1.0,0.0,0.6312849162011174,0.029851461427886916,0.7776
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.4285714285714286,0.02183927657396349,0.02183927657396349,0.02183927657396349,0.0,0.0004980858580334058,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.65625,0.1,0.0,0.18435754189944134,0.018591279348346913,0.2607
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.07142857142857142,0.02746971506568845,0.02746971506568845,0.02746971506568845,0.0,1.5740477021442734e-05,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.37812500000000004,1.0,1.0,0.6480446927374302,0.015380929563967416,0.6456
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.07142857142857142,0.5495649206620031,0.5495649206620031,0.5495649206620031,1.0,1.8364447675240542e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.590625,0.4,0.0,0.13966480446927373,0.007810253953042648,0.2357
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.14285714285714285,0.4318375703804811,0.4318375703804811,0.43183757038048115,1.0,8.795656732373274e-06,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.528125,1.0,1.0,0.6536312849162011,0.016722568279827505,0.8816
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.3571428571428571,0.22197577205255076,0.22197577205255076,0.22197577205255076,1.0,1.7850140502026185e-07,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.28437500000000004,0.1,0.0,0.1675977653631285,0.022232870148538572,0.2311
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.0,0.3311721549223682,0.3311721549223682,0.3311721549223682,1.0,4.633896474325929e-05,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.575,1.0,1.0,0.664804469273743,0.02084331576425491,0.7932
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.0,0.3311721549223682,0.3311721549223682,0.3311721549223682,1.0,4.633896474325929e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5718749999999999,0.35,0.0,0.5865921787709497,0.02242453282223287,0.4307
5,0,6,0.5,4.1670139178264846e-05,2,5,6,0.04688304997424008,0.0,0.14285714285714285,0.05306261730080191,0.05306261730080191,0.05306261730080191,0.5,1.14475182307055e-05,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.10624999999999996,0.4,0.0,0.05027932960893855,0.031720172496406324,0.1668
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.3571428571428571,0.22197577205255076,0.22197577205255076,0.22197577205255076,1.0,1.7850140502026185e-07,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.9906249999999999,0.1,0.0,0.20670391061452514,0.012793483469094397,0.2916
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7250000000000001,0.4,0.0,0.0335195530726257,0.08428366075706756,0.2086
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.14285714285714285,0.10936700221805153,0.10936700221805153,0.10936700221805153,0.5,8.227799137652576e-06,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.8406250000000004,1.0,0.0,0.6871508379888268,0.027551509343555346,0.8131
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.0,0.07012455212421088,0.07012455212421088,0.07012455212421088,0.5,4.1548433286028085e-05,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.5125,0.1,1.0,0.0670391061452514,0.07211308097747965,0.5972
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.0,0.2731615765227777,0.2731615765227777,0.27316157652277767,1.0,4.459857604431176e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5656249999999998,0.4,0.0,0.3743016759776536,0.014087206516530906,0.3436
